workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d3_k155,128,1,7447750,7447750,2379052,86.658,26.962,115.546,0.000,44.138,11.904
cube_d3_k155,128,2,2379052,2379052,1062882,37.481,11.177,35.299,0.000,10.921,5.201
cube_d3_k155,128,3,1062882,1062882,354294,24.032,6.776,14.279,0.000,2.851,2.595
cube_d3_k155,128,4,354294,354294,118098,8.239,2.258,5.837,0.000,1.669,0.786
cube_d3_k155,128,5,118098,118098,39366,2.600,1.048,15.352,0.000,13.065,0.919
cube_d3_k155,128,6,39366,39366,13122,1.357,0.412,5.387,0.000,4.783,0.160
cube_d3_k155,128,7,13122,13122,4374,2.298,0.515,1.721,0.000,1.115,0.322
cube_d3_k155,128,8,4374,4374,1458,0.698,0.205,0.653,0.000,0.396,0.053
cube_d3_k155,128,9,1458,1458,486,0.272,0.101,0.282,0.000,0.144,0.044
cube_d3_k155,128,10,486,486,162,0.161,0.056,0.149,0.000,0.059,0.046
cube_d3_k155,128,11,162,162,54,0.092,0.035,0.085,0.000,0.024,0.025
cube_d3_k155,128,12,54,54,18,0.041,0.024,0.047,0.000,0.013,0.012
cube_d3_k155,128,13,18,18,6,0.019,0.006,0.014,0.000,0.007,0.002
cube_d3_k155,128,14,6,6,2,0.014,0.003,0.009,0.000,0.006,0.001
cube_d3_k155,128,15,2,0,0,0.004,0.001,0.000,,,
cube_d3_k155,128,0,310,22343250,7447750,1.646,3.714,281.525,0.000,128.282,29.715
cube_d3_k155,128,1,7447750,7447750,2379052,89.590,27.622,132.123,0.000,45.088,10.471
cube_d3_k155,128,2,2379052,2379052,1062882,37.062,11.706,39.338,0.000,17.491,5.010
cube_d3_k155,128,3,1062882,1062882,354294,23.655,6.787,13.383,0.000,3.527,1.870
cube_d3_k155,128,4,354294,354294,118098,8.371,2.284,5.481,0.000,1.665,0.799
cube_d3_k155,128,5,118098,118098,39366,2.720,0.870,13.487,0.000,12.111,0.338
cube_d3_k155,128,6,39366,39366,13122,1.092,0.403,5.214,0.000,4.643,0.159
cube_d3_k155,128,7,13122,13122,4374,2.332,0.234,1.429,0.000,1.099,0.099
cube_d3_k155,128,8,4374,4374,1458,0.775,0.211,0.669,0.000,0.411,0.059
cube_d3_k155,128,9,1458,1458,486,0.282,0.098,0.267,0.000,0.124,0.048
cube_d3_k155,128,10,486,486,162,0.138,0.059,0.163,0.000,0.060,0.048
cube_d3_k155,128,11,162,162,54,0.093,0.040,0.088,0.000,0.028,0.020
cube_d3_k155,128,12,54,54,18,0.036,0.013,0.039,0.000,0.013,0.007
cube_d3_k155,128,13,18,18,6,0.019,0.006,0.016,0.000,0.008,0.003
cube_d3_k155,128,14,6,6,2,0.010,0.003,0.010,0.000,0.006,0.001
cube_d3_k155,128,15,2,0,0,0.004,0.001,0.000,,,
cube_d3_k155,128,0,310,22343250,7447750,1.651,3.718,224.625,0.000,119.833,37.490
cube_d3_k155,128,1,7447750,7447750,2379052,97.773,29.247,86.609,0.000,26.494,11.020
cube_d3_k155,128,2,2379052,2379052,1062882,36.916,20.262,28.713,0.000,7.323,4.484
cube_d3_k155,128,3,1062882,1062882,354294,23.901,6.488,13.238,0.000,3.415,1.891
cube_d3_k155,128,4,354294,354294,118098,8.481,2.226,5.084,0.000,1.266,0.877
cube_d3_k155,128,5,118098,118098,39366,2.684,0.866,13.605,0.000,12.257,0.326
cube_d3_k155,128,6,39366,39366,13122,1.058,0.428,5.214,0.000,4.621,0.157
cube_d3_k155,128,7,13122,13122,4374,2.353,0.262,1.482,0.000,1.120,0.103
cube_d3_k155,128,8,4374,4374,1458,0.796,0.215,0.652,0.000,0.396,0.062
cube_d3_k155,128,9,1458,1458,486,0.290,0.099,0.268,0.000,0.123,0.040
cube_d3_k155,128,10,486,486,162,0.137,0.052,0.162,0.000,0.061,0.042
cube_d3_k155,128,11,162,162,54,0.080,0.034,0.088,0.000,0.035,0.021
cube_d3_k155,128,12,54,54,18,0.039,0.013,0.039,0.000,0.013,0.011
cube_d3_k155,128,13,18,18,6,0.019,0.005,0.015,0.000,0.008,0.002
cube_d3_k155,128,14,6,6,2,0.014,0.003,0.010,0.000,0.006,0.001
cube_d3_k155,128,15,2,0,0,0.004,0.002,0.000,,,
cube_d3_k155,128,0,310,22343250,7447750,1.623,3.825,220.380,0.000,121.987,30.262
cube_d3_k155,128,1,7447750,7447750,2379052,94.789,28.692,83.771,0.000,24.512,10.606
cube_d3_k155,128,2,2379052,2379052,1062882,37.811,11.748,28.614,0.000,6.977,4.535
cube_d3_k155,128,3,1062882,1062882,354294,23.720,6.498,12.658,0.000,2.780,1.888
cube_d3_k155,128,4,354294,354294,118098,8.652,2.264,5.106,0.000,1.213,0.932
cube_d3_k155,128,5,118098,118098,39366,2.697,0.894,14.479,0.000,12.982,0.338
cube_d3_k155,128,6,39366,39366,13122,1.111,0.401,4.971,0.000,4.402,0.153
cube_d3_k155,128,7,13122,13122,4374,2.295,0.247,1.456,0.000,1.119,0.106
cube_d3_k155,128,8,4374,4374,1458,0.771,0.208,0.652,0.000,0.397,0.062
cube_d3_k155,128,9,1458,1458,486,0.282,0.104,0.269,0.000,0.132,0.044
cube_d3_k155,128,10,486,486,162,0.152,0.062,0.160,0.000,0.060,0.050
cube_d3_k155,128,11,162,162,54,0.075,0.034,0.090,0.000,0.026,0.025
cube_d3_k155,128,12,54,54,18,0.033,0.012,0.044,0.000,0.014,0.013
cube_d3_k155,128,13,18,18,6,0.026,0.006,0.015,0.000,0.008,0.003
cube_d3_k155,128,14,6,6,2,0.009,0.003,0.009,0.000,0.006,0.001
cube_d3_k155,128,15,2,0,0,0.004,0.001,0.000,,,
cube_d3_k155,128,0,310,22343250,7447750,1.602,3.709,228.022,0.000,134.518,30.321
cube_d3_k155,128,1,7447750,7447750,2379052,95.652,29.040,88.487,0.000,25.585,10.649
cube_d3_k155,128,2,2379052,2379052,1062882,40.553,16.029,31.264,0.000,7.955,4.548
cube_d3_k155,128,3,1062882,1062882,354294,25.612,8.454,20.486,0.000,10.287,1.894
cube_d3_k155,128,4,354294,354294,118098,8.425,5.021,7.473,0.000,3.533,0.758
cube_d3_k155,128,5,118098,118098,39366,2.762,0.862,14.738,0.000,13.349,0.342
cube_d3_k155,128,6,39366,39366,13122,1.078,0.400,5.107,0.000,4.523,0.160
cube_d3_k155,128,7,13122,13122,4374,2.358,0.260,1.416,0.000,1.076,0.101
cube_d3_k155,128,8,4374,4374,1458,0.778,0.213,0.644,0.000,0.392,0.055
cube_d3_k155,128,9,1458,1458,486,0.270,0.096,0.269,0.000,0.122,0.035
cube_d3_k155,128,10,486,486,162,0.156,0.053,0.168,0.000,0.061,0.057
cube_d3_k155,128,11,162,162,54,0.086,0.032,0.081,0.000,0.025,0.022
cube_d3_k155,128,12,54,54,18,0.036,0.019,0.043,0.000,0.014,0.008
cube_d3_k155,128,13,18,18,6,0.031,0.006,0.015,0.000,0.008,0.003
cube_d3_k155,128,14,6,6,2,0.022,0.003,0.009,0.000,0.006,0.001
cube_d3_k155,128,15,2,0,0,0.004,0.001,0.000,,,
cube_d3_k155,128,0,310,22343250,7447750,1.845,3.728,219.248,0.000,121.821,33.699
cube_d3_k155,128,1,7447750,7447750,2379052,95.016,32.606,102.224,0.000,35.911,18.473
cube_d3_k155,128,2,2379052,2379052,1062882,43.486,11.823,28.374,0.000,7.092,4.533
cube_d3_k155,128,3,1062882,1062882,354294,23.986,6.974,12.776,0.000,2.883,1.904
cube_d3_k155,128,4,354294,354294,118098,8.277,2.276,5.603,0.000,1.242,1.509
cube_d3_k155,128,5,118098,118098,39366,2.639,0.892,15.103,0.000,13.705,0.333
cube_d3_k155,128,6,39366,39366,13122,1.065,0.441,5.348,0.000,4.768,0.161
cube_d3_k155,128,7,13122,13122,4374,2.324,0.265,1.462,0.000,1.134,0.097
cube_d3_k155,128,8,4374,4374,1458,1.693,0.216,0.598,0.000,0.353,0.053
cube_d3_k155,128,9,1458,1458,486,0.287,0.100,0.283,0.000,0.143,0.042
cube_d3_k155,128,10,486,486,162,0.155,0.058,0.134,0.000,0.053,0.027
cube_d3_k155,128,11,162,162,54,0.089,0.034,0.087,0.000,0.032,0.019
cube_d3_k155,128,12,54,54,18,0.044,0.018,0.053,0.000,0.015,0.013
cube_d3_k155,128,13,18,18,6,0.022,0.006,0.016,0.000,0.008,0.003
cube_d3_k155,128,14,6,6,2,0.014,0.003,0.010,0.000,0.006,0.001
cube_d3_k155,128,15,2,0,0,0.004,0.001,0.000,,,
cube_d3_k155,144,0,310,22343250,7447750,14.422,9.669,300.614,0.000,205.008,30.382
cube_d3_k155,144,1,7447750,7447750,2379052,80.619,25.479,111.849,0.000,44.959,11.183
cube_d3_k155,144,2,2379052,2379052,1062882,58.158,10.802,34.679,0.000,12.290,4.691
cube_d3_k155,144,3,1062882,1062882,354294,36.772,6.506,13.502,0.000,3.019,2.388
cube_d3_k155,144,4,354294,354294,118098,8.338,2.342,5.688,0.000,1.779,0.795
cube_d3_k155,144,5,118098,118098,39366,2.595,0.872,14.495,0.000,13.079,0.319
cube_d3_k155,144,6,39366,39366,13122,1.172,0.440,5.361,0.000,4.761,0.163
cube_d3_k155,144,7,13122,13122,4374,2.157,0.491,1.742,0.000,1.125,0.369
cube_d3_k155,144,8,4374,4374,1458,0.709,0.205,0.632,0.000,0.383,0.055
cube_d3_k155,144,9,1458,1458,486,0.276,0.098,0.259,0.000,0.122,0.043
cube_d3_k155,144,10,486,486,162,0.119,0.052,0.166,0.000,0.059,0.049
cube_d3_k155,144,11,162,162,54,0.112,0.045,0.118,0.000,0.031,0.033
cube_d3_k155,144,12,54,54,18,0.040,0.019,0.050,0.000,0.013,0.014
cube_d3_k155,144,13,18,18,6,0.031,0.006,0.016,0.000,0.008,0.003
cube_d3_k155,144,14,6,6,2,0.020,0.003,0.010,0.000,0.007,0.001
cube_d3_k155,144,15,2,0,0,0.004,0.002,0.000,,,
cube_d3_k155,144,0,310,22343250,7447750,3.376,3.690,250.988,0.000,142.982,27.682
cube_d3_k155,144,1,7447750,7447750,2379052,116.705,26.692,114.424,0.000,27.687,9.815
cube_d3_k155,144,2,2379052,2379052,1062882,55.025,11.067,40.117,0.000,18.070,4.324
cube_d3_k155,144,3,1062882,1062882,354294,23.925,6.353,12.226,0.000,2.860,1.731
cube_d3_k155,144,4,354294,354294,118098,8.360,2.249,5.435,0.000,1.621,0.731
cube_d3_k155,144,5,118098,118098,39366,2.618,0.832,14.574,0.000,13.276,0.318
cube_d3_k155,144,6,39366,39366,13122,1.021,0.405,5.240,0.000,4.634,0.158
cube_d3_k155,144,7,13122,13122,4374,2.413,0.251,1.387,0.000,1.057,0.093
cube_d3_k155,144,8,4374,4374,1458,0.759,0.208,0.619,0.000,0.371,0.055
cube_d3_k155,144,9,1458,1458,486,0.292,0.103,0.282,0.000,0.121,0.050
cube_d3_k155,144,10,486,486,162,0.163,0.070,0.169,0.000,0.060,0.046
cube_d3_k155,144,11,162,162,54,0.085,0.035,0.104,0.000,0.029,0.024
cube_d3_k155,144,12,54,54,18,0.035,0.020,0.034,0.000,0.012,0.008
cube_d3_k155,144,13,18,18,6,0.022,0.006,0.016,0.000,0.008,0.003
cube_d3_k155,144,14,6,6,2,0.015,0.003,0.010,0.000,0.007,0.001
cube_d3_k155,144,15,2,0,0,0.004,0.002,0.000,,,
cube_d3_k155,144,0,310,22343250,7447750,1.608,3.675,227.980,0.000,143.590,26.722
cube_d3_k155,144,1,7447750,7447750,2379052,91.523,27.786,83.101,0.000,25.754,10.200
cube_d3_k155,144,2,2379052,2379052,1062882,36.238,11.284,27.131,0.000,6.940,4.183
cube_d3_k155,144,3,1062882,1062882,354294,22.976,6.448,12.021,0.000,2.769,1.739
cube_d3_k155,144,4,354294,354294,118098,8.528,2.200,4.823,0.000,1.244,0.744
cube_d3_k155,144,5,118098,118098,39366,2.517,0.831,13.931,0.000,12.591,0.316
cube_d3_k155,144,6,39366,39366,13122,1.082,0.399,5.110,0.001,4.557,0.149
cube_d3_k155,144,7,13122,13122,4374,2.396,0.253,1.378,0.000,1.057,0.089
cube_d3_k155,144,8,4374,4374,1458,0.790,0.219,0.633,0.000,0.377,0.062
cube_d3_k155,144,9,1458,1458,486,0.276,0.101,0.276,0.000,0.137,0.038
cube_d3_k155,144,10,486,486,162,0.146,0.052,0.147,0.000,0.059,0.038
cube_d3_k155,144,11,162,162,54,0.094,0.044,0.118,0.000,0.030,0.032
cube_d3_k155,144,12,54,54,18,0.040,0.020,0.044,0.000,0.015,0.010
cube_d3_k155,144,13,18,18,6,0.025,0.006,0.015,0.000,0.009,0.003
cube_d3_k155,144,14,6,6,2,0.014,0.003,0.010,0.000,0.006,0.001
cube_d3_k155,144,15,2,0,0,0.004,0.002,0.000,,,
cube_d3_k155,144,0,310,22343250,7447750,1.564,3.778,212.655,0.000,124.476,27.962
cube_d3_k155,144,1,7447750,7447750,2379052,90.801,32.497,108.123,0.000,45.652,10.020
cube_d3_k155,144,2,2379052,2379052,1062882,46.238,11.602,33.461,0.000,6.981,10.497
cube_d3_k155,144,3,1062882,1062882,354294,25.296,8.112,15.313,0.000,5.687,1.779
cube_d3_k155,144,4,354294,354294,118098,8.026,4.997,5.555,0.000,1.955,0.741
cube_d3_k155,144,5,118098,118098,39366,2.546,0.839,13.942,0.000,12.468,0.306
cube_d3_k155,144,6,39366,39366,13122,1.053,0.388,5.152,0.000,4.581,0.158
cube_d3_k155,144,7,13122,13122,4374,2.362,0.247,1.445,0.000,1.094,0.125
cube_d3_k155,144,8,4374,4374,1458,0.776,0.215,0.635,0.000,0.390,0.054
cube_d3_k155,144,9,1458,1458,486,0.289,0.095,0.295,0.000,0.145,0.043
cube_d3_k155,144,10,486,486,162,0.138,0.067,0.148,0.000,0.056,0.028
cube_d3_k155,144,11,162,162,54,0.084,0.053,0.118,0.000,0.032,0.033
cube_d3_k155,144,12,54,54,18,0.044,0.019,0.048,0.000,0.012,0.011
cube_d3_k155,144,13,18,18,6,0.025,0.006,0.016,0.000,0.008,0.003
cube_d3_k155,144,14,6,6,2,0.012,0.003,0.010,0.000,0.007,0.001
cube_d3_k155,144,15,2,0,0,0.004,0.002,0.000,,,
cube_d3_k155,144,0,310,22343250,7447750,1.797,3.652,200.651,0.000,114.409,27.136
cube_d3_k155,144,1,7447750,7447750,2379052,90.312,27.695,93.343,0.000,34.484,10.066
cube_d3_k155,144,2,2379052,2379052,1062882,40.398,11.125,38.922,0.000,11.280,4.304
cube_d3_k155,144,3,1062882,1062882,354294,22.280,13.675,12.204,0.000,2.872,1.766
cube_d3_k155,144,4,354294,354294,118098,8.195,2.180,4.994,0.000,1.240,0.707
cube_d3_k155,144,5,118098,118098,39366,2.530,0.802,14.157,0.000,12.734,0.289
cube_d3_k155,144,6,39366,39366,13122,0.966,0.415,4.734,0.000,4.203,0.146
cube_d3_k155,144,7,13122,13122,4374,2.387,0.236,1.486,0.000,1.146,0.098
cube_d3_k155,144,8,4374,4374,1458,0.785,0.212,0.625,0.000,0.385,0.050
cube_d3_k155,144,9,1458,1458,486,0.284,0.098,0.343,0.000,0.126,0.114
cube_d3_k155,144,10,486,486,162,0.146,0.054,0.154,0.000,0.059,0.050
cube_d3_k155,144,11,162,162,54,0.077,0.061,0.085,0.000,0.028,0.024
cube_d3_k155,144,12,54,54,18,0.043,0.016,0.044,0.000,0.013,0.014
cube_d3_k155,144,13,18,18,6,0.021,0.006,0.017,0.000,0.009,0.003
cube_d3_k155,144,14,6,6,2,0.011,0.003,0.010,0.000,0.007,0.001
cube_d3_k155,144,15,2,0,0,0.004,0.002,0.000,,,
cube_d3_k155,144,0,310,22343250,7447750,1.621,3.531,210.449,0.000,117.976,29.799
cube_d3_k155,144,1,7447750,7447750,2379052,95.035,30.929,86.746,0.000,28.503,12.125
cube_d3_k155,144,2,2379052,2379052,1062882,36.313,11.257,29.381,0.000,7.854,4.230
cube_d3_k155,144,3,1062882,1062882,354294,23.443,6.539,17.586,0.000,2.762,7.460
cube_d3_k155,144,4,354294,354294,118098,8.212,2.232,4.861,0.000,1.217,0.823
cube_d3_k155,144,5,118098,118098,39366,2.586,1.075,13.936,0.000,12.694,0.304
cube_d3_k155,144,6,39366,39366,13122,1.034,0.409,5.133,0.000,4.601,0.153
cube_d3_k155,144,7,13122,13122,4374,2.390,0.245,1.413,0.000,1.074,0.101
cube_d3_k155,144,8,4374,4374,1458,0.791,0.219,0.600,0.000,0.356,0.058
cube_d3_k155,144,9,1458,1458,486,0.333,0.107,0.284,0.000,0.135,0.039
cube_d3_k155,144,10,486,486,162,0.159,0.054,0.189,0.000,0.071,0.060
cube_d3_k155,144,11,162,162,54,0.089,0.031,0.095,0.000,0.027,0.029
cube_d3_k155,144,12,54,54,18,0.045,0.012,0.041,0.000,0.012,0.011
cube_d3_k155,144,13,18,18,6,0.023,0.006,0.016,0.000,0.009,0.003
cube_d3_k155,144,14,6,6,2,0.015,0.003,0.010,0.000,0.006,0.001
cube_d3_k155,144,15,2,0,0,0.004,0.002,0.000,,,
cube_d4_k5,1,0,10,750,250,0.654,0.010,0.417,0.000,0.164,0.120
cube_d4_k5,1,1,250,250,124,0.290,0.046,0.161,0.000,0.062,0.050
cube_d4_k5,1,2,124,124,32,0.128,0.022,0.075,0.000,0.028,0.028
cube_d4_k5,1,3,32,32,8,0.013,0.003,0.010,0.000,0.005,0.002
cube_d4_k5,1,4,8,8,2,0.004,0.002,0.005,0.000,0.003,0.001
cube_d4_k5,1,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,1,0,10,750,250,0.007,0.003,0.120,0.000,0.048,0.030
cube_d4_k5,1,1,250,250,124,0.092,0.016,0.055,0.000,0.022,0.015
cube_d4_k5,1,2,124,124,32,0.044,0.008,0.025,0.000,0.010,0.006
cube_d4_k5,1,3,32,32,8,0.013,0.003,0.010,0.000,0.005,0.002
cube_d4_k5,1,4,8,8,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d4_k5,1,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,1,0,10,750,250,0.007,0.002,0.119,0.000,0.048,0.030
cube_d4_k5,1,1,250,250,124,0.087,0.016,0.054,0.000,0.022,0.015
cube_d4_k5,1,2,124,124,32,0.044,0.008,0.026,0.000,0.011,0.006
cube_d4_k5,1,3,32,32,8,0.012,0.003,0.010,0.000,0.005,0.002
cube_d4_k5,1,4,8,8,2,0.004,0.002,0.005,0.000,0.003,0.001
cube_d4_k5,1,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,1,0,10,750,250,0.006,0.002,0.119,0.000,0.047,0.030
cube_d4_k5,1,1,250,250,124,0.087,0.015,0.054,0.000,0.022,0.015
cube_d4_k5,1,2,124,124,32,0.044,0.008,0.026,0.000,0.010,0.005
cube_d4_k5,1,3,32,32,8,0.012,0.003,0.010,0.000,0.005,0.002
cube_d4_k5,1,4,8,8,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d4_k5,1,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,1,0,10,750,250,0.007,0.003,0.119,0.000,0.048,0.030
cube_d4_k5,1,1,250,250,124,0.092,0.015,0.054,0.000,0.022,0.015
cube_d4_k5,1,2,124,124,32,0.044,0.008,0.025,0.000,0.010,0.005
cube_d4_k5,1,3,32,32,8,0.013,0.003,0.009,0.000,0.004,0.002
cube_d4_k5,1,4,8,8,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d4_k5,1,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,1,0,10,750,250,0.006,0.002,0.119,0.000,0.047,0.030
cube_d4_k5,1,1,250,250,124,0.092,0.015,0.054,0.000,0.022,0.015
cube_d4_k5,1,2,124,124,32,0.044,0.008,0.025,0.000,0.010,0.005
cube_d4_k5,1,3,32,32,8,0.013,0.003,0.009,0.000,0.005,0.002
cube_d4_k5,1,4,8,8,2,0.004,0.002,0.005,0.000,0.003,0.001
cube_d4_k5,1,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,2,0,10,750,250,0.655,0.007,0.349,0.000,0.152,0.106
cube_d4_k5,2,1,250,250,124,0.182,0.047,0.148,0.000,0.065,0.035
cube_d4_k5,2,2,124,124,32,0.080,0.024,0.357,0.000,0.311,0.008
cube_d4_k5,2,3,32,32,8,0.038,0.004,0.012,0.000,0.006,0.002
cube_d4_k5,2,4,8,8,2,0.005,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,2,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,2,0,10,750,250,0.305,0.004,0.131,0.000,0.052,0.034
cube_d4_k5,2,1,250,250,124,0.122,0.018,0.063,0.000,0.024,0.019
cube_d4_k5,2,2,124,124,32,0.056,0.009,0.029,0.000,0.012,0.006
cube_d4_k5,2,3,32,32,8,0.014,0.003,0.011,0.000,0.005,0.002
cube_d4_k5,2,4,8,8,2,0.004,0.002,0.006,0.000,0.003,0.001
cube_d4_k5,2,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,2,0,10,750,250,0.007,0.003,0.133,0.000,0.051,0.036
cube_d4_k5,2,1,250,250,124,0.110,0.019,0.058,0.000,0.023,0.016
cube_d4_k5,2,2,124,124,32,0.054,0.009,0.028,0.000,0.012,0.006
cube_d4_k5,2,3,32,32,8,0.014,0.003,0.010,0.000,0.005,0.002
cube_d4_k5,2,4,8,8,2,0.005,0.002,0.005,0.000,0.003,0.001
cube_d4_k5,2,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,2,0,10,750,250,0.008,0.003,0.132,0.000,0.052,0.038
cube_d4_k5,2,1,250,250,124,0.107,0.019,0.063,0.000,0.024,0.020
cube_d4_k5,2,2,124,124,32,0.057,0.009,0.029,0.000,0.012,0.006
cube_d4_k5,2,3,32,32,8,0.014,0.003,0.010,0.000,0.005,0.002
cube_d4_k5,2,4,8,8,2,0.004,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,2,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,2,0,10,750,250,0.008,0.003,0.130,0.000,0.053,0.036
cube_d4_k5,2,1,250,250,124,0.096,0.017,0.062,0.000,0.024,0.019
cube_d4_k5,2,2,124,124,32,0.056,0.009,0.028,0.000,0.012,0.006
cube_d4_k5,2,3,32,32,8,0.015,0.003,0.010,0.000,0.005,0.002
cube_d4_k5,2,4,8,8,2,0.004,0.002,0.005,0.000,0.003,0.001
cube_d4_k5,2,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,2,0,10,750,250,0.008,0.003,0.158,0.000,0.053,0.062
cube_d4_k5,2,1,250,250,124,0.100,0.017,0.067,0.000,0.025,0.022
cube_d4_k5,2,2,124,124,32,0.058,0.009,0.029,0.000,0.012,0.006
cube_d4_k5,2,3,32,32,8,0.033,0.004,0.011,0.000,0.005,0.002
cube_d4_k5,2,4,8,8,2,0.005,0.002,0.005,0.000,0.003,0.001
cube_d4_k5,2,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,4,0,10,750,250,0.667,0.007,0.659,0.000,0.469,0.076
cube_d4_k5,4,1,250,250,124,0.118,0.020,0.068,0.000,0.026,0.020
cube_d4_k5,4,2,124,124,32,0.055,0.010,0.381,0.000,0.358,0.010
cube_d4_k5,4,3,32,32,8,0.037,0.004,0.013,0.000,0.007,0.002
cube_d4_k5,4,4,8,8,2,0.008,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,4,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,4,0,10,750,250,0.339,0.004,0.157,0.000,0.063,0.042
cube_d4_k5,4,1,250,250,124,0.095,0.019,0.067,0.000,0.025,0.020
cube_d4_k5,4,2,124,124,32,0.055,0.010,0.416,0.000,0.395,0.009
cube_d4_k5,4,3,32,32,8,0.018,0.005,0.013,0.000,0.007,0.002
cube_d4_k5,4,4,8,8,2,0.007,0.003,0.006,0.000,0.004,0.001
cube_d4_k5,4,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,4,0,10,750,250,0.356,0.004,0.146,0.000,0.059,0.039
cube_d4_k5,4,1,250,250,124,0.084,0.019,0.065,0.000,0.025,0.017
cube_d4_k5,4,2,124,124,32,0.054,0.010,0.030,0.000,0.013,0.007
cube_d4_k5,4,3,32,32,8,0.017,0.004,0.011,0.000,0.005,0.002
cube_d4_k5,4,4,8,8,2,0.006,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,4,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,4,0,10,750,250,0.275,0.004,0.132,0.000,0.059,0.030
cube_d4_k5,4,1,250,250,124,0.074,0.026,0.062,0.000,0.026,0.018
cube_d4_k5,4,2,124,124,32,0.040,0.010,0.031,0.000,0.013,0.007
cube_d4_k5,4,3,32,32,8,0.018,0.004,0.011,0.000,0.006,0.002
cube_d4_k5,4,4,8,8,2,0.005,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,4,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,4,0,10,750,250,0.008,0.003,0.129,0.000,0.058,0.029
cube_d4_k5,4,1,250,250,124,0.074,0.024,0.062,0.000,0.026,0.018
cube_d4_k5,4,2,124,124,32,0.038,0.010,0.030,0.000,0.012,0.006
cube_d4_k5,4,3,32,32,8,0.017,0.004,0.011,0.000,0.006,0.002
cube_d4_k5,4,4,8,8,2,0.005,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,4,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,4,0,10,750,250,0.007,0.003,0.129,0.000,0.048,0.030
cube_d4_k5,4,1,250,250,124,0.075,0.018,0.063,0.000,0.025,0.016
cube_d4_k5,4,2,124,124,32,0.056,0.010,0.030,0.000,0.012,0.007
cube_d4_k5,4,3,32,32,8,0.017,0.004,0.011,0.000,0.005,0.002
cube_d4_k5,4,4,8,8,2,0.005,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,4,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,8,0,10,750,250,0.761,0.005,0.488,0.000,0.390,0.048
cube_d4_k5,8,1,250,250,124,0.085,0.022,0.390,0.000,0.343,0.021
cube_d4_k5,8,2,124,124,32,0.036,0.011,0.355,0.000,0.331,0.010
cube_d4_k5,8,3,32,32,8,0.016,0.005,0.013,0.000,0.007,0.003
cube_d4_k5,8,4,8,8,2,0.006,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,8,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,8,0,10,750,250,0.323,0.005,0.130,0.000,0.053,0.030
cube_d4_k5,8,1,250,250,124,0.090,0.021,0.071,0.000,0.027,0.020
cube_d4_k5,8,2,124,124,32,0.033,0.012,0.352,0.000,0.327,0.011
cube_d4_k5,8,3,32,32,8,0.015,0.005,0.013,0.000,0.007,0.002
cube_d4_k5,8,4,8,8,2,0.007,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,8,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,8,0,10,750,250,0.248,0.004,0.133,0.000,0.053,0.033
cube_d4_k5,8,1,250,250,124,0.067,0.020,0.068,0.000,0.026,0.019
cube_d4_k5,8,2,124,124,32,0.050,0.011,0.033,0.000,0.014,0.007
cube_d4_k5,8,3,32,32,8,0.016,0.005,0.012,0.000,0.006,0.002
cube_d4_k5,8,4,8,8,2,0.005,0.002,0.006,0.000,0.004,0.001
cube_d4_k5,8,5,2,0,0,0.002,0.001,0.000,,,
cube_d4_k5,8,0,10,750,250,0.008,0.004,0.122,0.000,0.052,0.031
cube_d4_k5,8,1,250,250,124,0.073,0.025,0.061,0.000,0.022,0.017
cube_d4_k5,8,2,124,124,32,0.051,0.010,0.202,0.000,0.180,0.009
