file,expected,algorithm,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
demo.24.ground.smt2,,par_async,64,0,unsat,0.680746,0.030460,0.235030,0.237930,0.033150,0.000000,0.048730,
demo.24.ground.smt2,,par_async,128,0,unsat,0.733068,0.032490,0.245580,0.262190,0.036710,0.000000,0.066570,
demo.24.ground.smt2,,par_async,144,0,unsat,0.737544,0.029000,0.232850,0.282110,0.036120,0.000000,0.064550,
demo.25.ground.smt2,,nelson_topo_iter,1,0,unsat,1.429043,0.077310,0.601930,0.469650,0.032250,0.000000,0.002590,
demo.25.ground.smt2,,nelson_simple,1,0,unsat,1.425891,0.079530,0.569270,0.486130,0.036660,0.000000,0.002660,
demo.25.ground.smt2,,par_async,1,0,unsat,1.503914,0.078210,0.543220,0.496060,0.132730,0.000000,0.001440,
demo.25.ground.smt2,,par_async,2,0,unsat,1.452648,0.079020,0.538540,0.487380,0.100980,0.000000,0.001770,
demo.25.ground.smt2,,par_async,4,0,unsat,1.487425,0.079080,0.567520,0.495830,0.088430,0.000000,0.003530,
demo.25.ground.smt2,,par_async,8,0,unsat,1.358330,0.078500,0.490120,0.459560,0.075040,0.000000,0.010070,
demo.25.ground.smt2,,par_async,16,0,unsat,1.963413,0.087990,0.931420,0.553300,0.082150,0.000000,0.026600,
demo.25.ground.smt2,,par_async,32,0,unsat,1.986168,0.079370,0.936750,0.576520,0.084900,0.000000,0.042270,
demo.25.ground.smt2,,par_async,64,0,unsat,1.813918,0.080350,0.747640,0.585520,0.085460,0.000000,0.086360,
demo.25.ground.smt2,,par_async,128,0,unsat,1.860700,0.077750,0.570030,0.755960,0.096070,0.000000,0.106260,
demo.25.ground.smt2,,par_async,144,0,unsat,1.587891,0.080740,0.491740,0.565210,0.084040,0.000000,0.120190,
demo.26.ground.smt2,,nelson_topo_iter,1,0,unsat,1.247819,0.076620,0.487570,0.443060,0.041270,0.000000,0.002500,
demo.26.ground.smt2,,nelson_simple,1,0,unsat,1.694793,0.079730,0.830170,0.518760,0.056250,0.000000,0.003520,
demo.26.ground.smt2,,par_async,1,0,unsat,1.248445,0.082500,0.434980,0.383260,0.149680,0.000000,0.001360,
demo.26.ground.smt2,,par_async,2,0,unsat,1.713240,0.079710,0.775110,0.514170,0.143870,0.000000,0.002410,
demo.26.ground.smt2,,par_async,4,0,unsat,1.200595,0.080120,0.425720,0.388270,0.102630,0.000000,0.004030,
demo.26.ground.smt2,,par_async,8,0,unsat,1.427063,0.078980,0.561390,0.468320,0.104040,0.000000,0.011180,
demo.26.ground.smt2,,par_async,16,0,unsat,1.311034,0.082700,0.479190,0.426560,0.081210,0.000000,0.021590,
demo.26.ground.smt2,,par_async,32,0,unsat,1.725537,0.120820,0.821680,0.469840,0.084040,0.000000,0.035800,
demo.26.ground.smt2,,par_async,64,0,unsat,1.571894,0.078900,0.509950,0.600870,0.113080,0.000000,0.074350,
demo.26.ground.smt2,,par_async,128,0,unsat,1.529148,0.081960,0.529700,0.531510,0.106750,0.000000,0.097730,
demo.26.ground.smt2,,par_async,144,0,unsat,1.494729,0.080950,0.532590,0.475920,0.099020,0.000000,0.119570,
demo.27.ground.smt2,,nelson_topo_iter,1,0,unsat,1.203086,0.058510,0.496030,0.415230,0.031340,0.000000,0.002700,
demo.27.ground.smt2,,nelson_simple,1,0,unsat,1.096286,0.057780,0.408560,0.390290,0.036020,0.000000,0.002590,
demo.27.ground.smt2,,par_async,1,0,unsat,1.296872,0.056990,0.434080,0.444600,0.166080,0.000000,0.001360,
demo.27.ground.smt2,,par_async,2,0,unsat,1.710587,0.052480,0.771680,0.514780,0.167590,0.000000,0.002270,
demo.27.ground.smt2,,par_async,4,0,unsat,1.298405,0.058360,0.496340,0.429370,0.112610,0.000000,0.003850,
demo.27.ground.smt2,,par_async,8,0,unsat,1.689662,0.056830,0.801490,0.499870,0.115170,0.000000,0.010490,
demo.27.ground.smt2,,par_async,16,0,unsat,1.294279,0.057500,0.493640,0.428370,0.090090,0.000000,0.024150,
demo.27.ground.smt2,,par_async,32,0,unsat,1.609945,0.056340,0.718240,0.496340,0.100660,0.000000,0.039120,
demo.27.ground.smt2,,par_async,64,0,unsat,1.280874,0.057830,0.410160,0.423360,0.106260,0.000000,0.079000,
demo.27.ground.smt2,,par_async,128,0,unsat,1.547684,0.057110,0.515390,0.553280,0.123350,0.000000,0.108240,
demo.27.ground.smt2,,par_async,144,0,unsat,1.540051,0.063400,0.517890,0.533170,0.123050,0.000000,0.113050,
demo.28.ground.smt2,,nelson_topo_iter,1,0,unsat,0.971415,0.053410,0.396480,0.345570,0.020150,0.000000,0.002320,
demo.28.ground.smt2,,nelson_simple,1,0,unsat,1.355819,0.047400,0.639820,0.481750,0.025180,0.000000,0.003180,
demo.28.ground.smt2,,par_async,1,0,unsat,1.032123,0.048140,0.353650,0.365050,0.109570,0.000000,0.001390,
demo.28.ground.smt2,,par_async,2,0,unsat,1.159743,0.048480,0.435870,0.406690,0.106490,0.000000,0.002250,
demo.28.ground.smt2,,par_async,4,0,unsat,1.377117,0.045280,0.634650,0.452610,0.085040,0.000000,0.003610,
demo.28.ground.smt2,,par_async,8,0,unsat,1.157172,0.047600,0.453120,0.412130,0.074490,0.000000,0.009710,
demo.28.ground.smt2,,par_async,16,0,unsat,1.400026,0.047900,0.667660,0.434590,0.065070,0.000000,0.021670,
demo.28.ground.smt2,,par_async,32,0,unsat,1.065122,0.046080,0.400100,0.368290,0.059740,0.000000,0.033420,
demo.28.ground.smt2,,par_async,64,0,unsat,1.389238,0.045880,0.652870,0.400070,0.068310,0.000000,0.071770,
demo.28.ground.smt2,,par_async,128,0,unsat,1.204198,0.046450,0.409350,0.418970,0.079220,0.000000,0.098770,
demo.28.ground.smt2,,par_async,144,0,unsat,1.337252,0.046460,0.334670,0.601570,0.085300,0.000000,0.117990,
demo.29.ground.smt2,,nelson_topo_iter,1,0,unsat,1.624337,0.096700,0.690820,0.528700,0.032050,0.000000,0.002760,
demo.29.ground.smt2,,nelson_simple,1,0,unsat,2.108455,0.133370,1.014530,0.632680,0.032940,0.000000,0.003890,
demo.29.ground.smt2,,par_async,1,0,unsat,1.659414,0.094760,0.563290,0.508220,0.217940,0.000000,0.001600,
demo.29.ground.smt2,,par_async,2,0,unsat,1.720083,0.094100,0.675800,0.507360,0.168230,0.000000,0.002350,
demo.29.ground.smt2,,par_async,4,0,unsat,2.192856,0.117270,1.019620,0.601970,0.170800,0.000000,0.004780,
demo.29.ground.smt2,,par_async,8,0,unsat,1.693000,0.095130,0.656590,0.524560,0.129630,0.000000,0.010210,
demo.29.ground.smt2,,par_async,16,0,unsat,2.069540,0.094520,0.904510,0.613300,0.139760,0.000000,0.027070,
demo.29.ground.smt2,,par_async,32,0,unsat,2.130595,0.087750,0.927640,0.634510,0.140670,0.000000,0.048770,
demo.29.ground.smt2,,par_async,64,0,unsat,1.756396,0.094460,0.572050,0.541780,0.125500,0.000000,0.090980,
demo.29.ground.smt2,,par_async,128,0,unsat,2.105684,0.094980,0.817960,0.644590,0.162020,0.000000,0.121380,
demo.29.ground.smt2,,par_async,144,0,unsat,2.036649,0.099290,0.819300,0.573860,0.144810,0.000000,0.130040,
demo.3.ground.smt2,,nelson_topo_iter,1,0,unsat,1.352064,0.062600,0.591230,0.464730,0.045040,0.000000,0.003570,
demo.3.ground.smt2,,nelson_simple,1,0,unsat,1.389277,0.056870,0.581900,0.492680,0.069010,0.000000,0.003770,
demo.3.ground.smt2,,par_async,1,0,unsat,1.192596,0.054940,0.426010,0.423680,0.105310,0.000000,0.001560,
demo.3.ground.smt2,,par_async,2,0,unsat,1.592914,0.052870,0.755000,0.498420,0.099220,0.000000,0.003120,
demo.3.ground.smt2,,par_async,4,0,unsat,1.623194,0.073250,0.773250,0.499810,0.083240,0.000000,0.005150,
demo.3.ground.smt2,,par_async,8,0,unsat,1.156947,0.055890,0.422250,0.426720,0.062940,0.000000,0.010910,
demo.3.ground.smt2,,par_async,16,0,unsat,1.283324,0.054310,0.498010,0.446400,0.069050,0.000000,0.027740,
demo.3.ground.smt2,,par_async,32,0,unsat,1.153846,0.056200,0.431540,0.377060,0.056110,0.000000,0.044040,
demo.3.ground.smt2,,par_async,64,0,unsat,1.290970,0.054400,0.476600,0.420090,0.070020,0.000000,0.088210,
demo.3.ground.smt2,,par_async,128,0,unsat,1.375929,0.059530,0.417970,0.533000,0.081580,0.000000,0.112990,
demo.3.ground.smt2,,par_async,144,0,unsat,1.536919,0.058450,0.479980,0.619640,0.082630,0.000000,0.124560,
demo.30.ground.smt2,,nelson_topo_iter,1,0,unsat,1.549567,0.093960,0.648830,0.512810,0.024550,0.000000,0.002790,
demo.30.ground.smt2,,nelson_simple,1,0,unsat,2.075216,0.119300,1.010330,0.621300,0.032220,0.000000,0.003990,
demo.30.ground.smt2,,par_async,1,0,unsat,1.631572,0.095000,0.562320,0.497110,0.202890,0.000000,0.001620,
demo.30.ground.smt2,,par_async,2,0,unsat,1.698690,0.094460,0.648040,0.509720,0.178140,0.000000,0.003670,
demo.30.ground.smt2,,par_async,4,0,unsat,2.134304,0.093560,0.970090,0.603720,0.170590,0.000000,0.016470,
demo.30.ground.smt2,,par_async,8,0,unsat,1.539352,0.097190,0.545450,0.501510,0.116390,0.000000,0.011030,
demo.30.ground.smt2,,par_async,16,0,unsat,1.614375,0.101210,0.553190,0.510280,0.111770,0.000000,0.026270,
demo.30.ground.smt2,,par_async,32,0,unsat,1.682790,0.097820,0.645830,0.521280,0.104780,0.000000,0.033060,
demo.30.ground.smt2,,par_async,64,0,unsat,2.080000,0.092320,0.845290,0.633310,0.149770,0.000000,0.085550,
demo.30.ground.smt2,,par_async,128,0,unsat,2.284270,0.098300,0.820740,0.838630,0.150700,0.000000,0.126770,
demo.30.ground.smt2,,par_async,144,0,unsat,1.908011,0.082020,0.628500,0.660210,0.155310,0.000000,0.126690,
demo.31.ground.smt2,,nelson_topo_iter,1,0,unsat,1.578888,0.096280,0.639570,0.544210,0.024990,0.000000,0.002920,
demo.31.ground.smt2,,nelson_simple,1,0,unsat,1.581706,0.088670,0.635910,0.539480,0.026100,0.000000,0.002870,
demo.31.ground.smt2,,par_async,1,0,unsat,1.954744,0.100690,0.706320,0.604930,0.266140,0.000000,0.001550,
demo.31.ground.smt2,,par_async,2,0,unsat,1.708208,0.094280,0.660880,0.511610,0.165360,0.000000,0.002340,
demo.31.ground.smt2,,par_async,4,0,unsat,2.187876,0.108810,1.034570,0.598600,0.163380,0.000000,0.004490,
demo.31.ground.smt2,,par_async,8,0,unsat,1.574285,0.085350,0.554150,0.518260,0.125470,0.000000,0.010510,
demo.31.ground.smt2,,par_async,16,0,unsat,1.742725,0.094860,0.705290,0.520370,0.111940,0.000000,0.025730,
demo.31.ground.smt2,,par_async,32,0,unsat,2.191101,0.110810,0.995900,0.620270,0.136000,0.000000,0.039260,
demo.31.ground.smt2,,par_async,64,0,unsat,1.795523,0.095620,0.650550,0.563420,0.131830,0.000000,0.088410,
demo.31.ground.smt2,,par_async,128,0,unsat,2.159721,0.104100,0.847070,0.668830,0.149240,0.000000,0.127430,
demo.31.ground.smt2,,par_async,144,0,unsat,1.833421,0.090800,0.552580,0.650950,0.135340,0.000000,0.130600,
demo.32.ground.smt2,,nelson_topo_iter,1,0,unsat,2.067998,0.099620,0.912770,0.658590,0.048410,0.000000,0.003050,
demo.32.ground.smt2,,nelson_simple,1,0,unsat,1.813621,0.110060,0.661770,0.642310,0.055550,0.000000,0.003240,
demo.32.ground.smt2,,par_async,1,0,unsat,2.633702,0.112620,1.202290,0.753580,0.216100,0.000000,0.001810,
demo.32.ground.smt2,,par_async,2,0,unsat,2.550925,0.130620,1.179640,0.756530,0.146670,0.000000,0.002250,
demo.32.ground.smt2,,par_async,4,0,unsat,1.888044,0.109100,0.673810,0.631670,0.131480,0.000000,0.005170,
demo.32.ground.smt2,,par_async,8,0,unsat,2.545517,0.104420,1.212140,0.748380,0.122040,0.000000,0.012960,
demo.32.ground.smt2,,par_async,16,0,unsat,2.559850,0.119960,1.203820,0.750980,0.105080,0.000000,0.028120,
demo.32.ground.smt2,,par_async,32,0,unsat,2.555249,0.145380,1.160820,0.741910,0.100680,0.000000,0.050160,
demo.32.ground.smt2,,par_async,64,0,unsat,2.058939,0.104330,0.705270,0.686830,0.120010,0.000000,0.103240,
demo.32.ground.smt2,,par_async,128,0,unsat,2.210343,0.103210,0.793710,0.734620,0.121370,0.000000,0.127460,
demo.32.ground.smt2,,par_async,144,0,unsat,2.521333,0.107830,1.096640,0.706610,0.120410,0.000000,0.144550,
demo.33.ground.smt2,,nelson_topo_iter,1,0,unsat,2.216561,0.095480,0.946680,0.765410,0.063650,0.000000,0.004280,
demo.33.ground.smt2,,nelson_simple,1,0,unsat,1.750118,0.105820,0.634250,0.624630,0.054130,0.000000,0.003320,
demo.33.ground.smt2,,par_async,1,0,unsat,2.221484,0.098540,0.867610,0.734700,0.189980,0.000000,0.001750,
demo.33.ground.smt2,,par_async,2,0,unsat,1.841884,0.098300,0.647000,0.606080,0.153360,0.000000,0.002310,
demo.33.ground.smt2,,par_async,4,0,unsat,2.495232,0.098230,1.179600,0.732860,0.150170,0.000000,0.005520,
demo.33.ground.smt2,,par_async,8,0,unsat,2.619721,0.097530,1.364260,0.721340,0.109160,0.000000,0.011180,
demo.33.ground.smt2,,par_async,16,0,unsat,2.464974,0.144210,1.113770,0.729140,0.110050,0.000000,0.031170,
demo.33.ground.smt2,,par_async,32,0,unsat,2.493195,0.122320,1.140390,0.726510,0.113430,0.000000,0.053040,
demo.33.ground.smt2,,par_async,64,0,unsat,2.566764,0.121020,1.140400,0.767360,0.123220,0.000000,0.089330,
demo.33.ground.smt2,,par_async,128,0,unsat,2.324845,0.099250,0.659440,0.959040,0.141920,0.000000,0.148430,
demo.33.ground.smt2,,par_async,144,0,unsat,2.486630,0.099900,1.049710,0.743680,0.120740,0.000000,0.152630,
demo.34.ground.smt2,,nelson_topo_iter,1,0,unsat,2.320184,0.104010,1.034020,0.774650,0.063580,0.000000,0.004270,
demo.34.ground.smt2,,nelson_simple,1,0,unsat,1.914575,0.110520,0.765870,0.641350,0.059500,0.000000,0.003190,
demo.34.ground.smt2,,par_async,1,0,unsat,1.906070,0.101700,0.669030,0.618790,0.188280,0.000000,0.001740,
demo.34.ground.smt2,,par_async,2,0,unsat,2.527536,0.136760,1.151380,0.751490,0.144740,0.000000,0.002830,
demo.34.ground.smt2,,par_async,4,0,unsat,2.493292,0.154040,1.128900,0.739030,0.128560,0.000000,0.004090,
demo.34.ground.smt2,,par_async,8,0,unsat,2.484186,0.149470,1.134930,0.740040,0.109700,0.000000,0.012080,
demo.34.ground.smt2,,par_async,16,0,unsat,2.491199,0.134500,1.149570,0.741340,0.102710,0.000000,0.026240,
demo.34.ground.smt2,,par_async,32,0,unsat,2.527341,0.133610,1.152580,0.738650,0.112250,0.000000,0.041250,
demo.34.ground.smt2,,par_async,64,0,unsat,2.706389,0.150200,1.138020,0.850370,0.135160,0.000000,0.092730,
demo.34.ground.smt2,,par_async,128,0,unsat,2.240219,0.101630,0.792600,0.756930,0.121150,0.000000,0.145040,
demo.34.ground.smt2,,par_async,144,0,unsat,2.543620,0.127290,1.065180,0.699830,0.140620,0.000000,0.162100,
demo.35.ground.smt2,,nelson_topo_iter,1,0,unsat,2.363195,0.135720,1.081970,0.753220,0.061260,0.000000,0.003070,
demo.35.ground.smt2,,nelson_simple,1,0,unsat,2.383056,0.100180,1.120720,0.755210,0.070280,0.000000,0.004430,
demo.35.ground.smt2,,par_async,1,0,unsat,1.984669,0.098380,0.756530,0.598230,0.212650,0.000000,0.001730,
demo.35.ground.smt2,,par_async,2,0,unsat,1.948212,0.098660,0.748210,0.603840,0.168880,0.000000,0.002400,
demo.35.ground.smt2,,par_async,4,0,unsat,1.914576,0.088970,0.736230,0.609170,0.144810,0.000000,0.005170,
demo.35.ground.smt2,,par_async,8,0,unsat,1.816764,0.097490,0.639860,0.614530,0.130510,0.000000,0.010600,
demo.35.ground.smt2,,par_async,16,0,unsat,2.441099,0.098870,1.124910,0.720650,0.130350,0.000000,0.030830,
demo.35.ground.smt2,,par_async,32,0,unsat,2.455243,0.100180,1.084300,0.746050,0.144930,0.000000,0.044160,
demo.35.ground.smt2,,par_async,64,0,unsat,2.226535,0.099110,0.925890,0.653970,0.128880,0.000000,0.094550,
demo.35.ground.smt2,,par_async,128,0,unsat,2.144953,0.096830,0.647550,0.814910,0.158380,0.000000,0.120430,
demo.35.ground.smt2,,par_async,144,0,unsat,2.149875,0.102630,0.757630,0.683700,0.137990,0.000000,0.145650,
demo.36.ground.smt2,,nelson_topo_iter,1,0,unsat,2.161074,0.102450,0.936010,0.737210,0.048820,0.000000,0.003110,
demo.36.ground.smt2,,nelson_simple,1,0,unsat,2.450460,0.144980,1.142260,0.763940,0.054810,0.000000,0.003270,
demo.36.ground.smt2,,par_async,1,0,unsat,2.625305,0.115680,1.172720,0.770180,0.221740,0.000000,0.001780,
demo.36.ground.smt2,,par_async,2,0,unsat,1.901408,0.101710,0.671810,0.612670,0.177660,0.000000,0.002850,
demo.36.ground.smt2,,par_async,4,0,unsat,2.531513,0.131850,1.167610,0.753400,0.146180,0.000000,0.004720,
demo.36.ground.smt2,,par_async,8,0,unsat,2.492107,0.149340,1.128720,0.731970,0.130590,0.000000,0.011560,
demo.36.ground.smt2,,par_async,16,0,unsat,2.518720,0.146600,1.146840,0.734600,0.117190,0.000000,0.028430,
demo.36.ground.smt2,,par_async,32,0,unsat,1.906390,0.101220,0.664850,0.631450,0.111880,0.000000,0.044720,
demo.36.ground.smt2,,par_async,64,0,unsat,2.641626,0.106870,1.188570,0.770220,0.145280,0.000000,0.094890,
demo.36.ground.smt2,,par_async,128,0,unsat,2.300415,0.091410,0.662730,0.901390,0.160620,0.000000,0.154370,
demo.36.ground.smt2,,par_async,144,0,unsat,2.575640,0.104260,1.114620,0.751920,0.139330,0.000000,0.148600,
demo.37.ground.smt2,,nelson_topo_iter,1,0,unsat,2.178372,0.098020,0.987970,0.711260,0.061720,0.000000,0.004210,
demo.37.ground.smt2,,nelson_simple,1,0,unsat,1.743047,0.092680,0.683730,0.602200,0.056530,0.000000,0.003200,
demo.37.ground.smt2,,par_async,1,0,unsat,2.407974,0.093210,1.052930,0.693950,0.249010,0.000000,0.002380,
demo.37.ground.smt2,,par_async,2,0,unsat,2.010863,0.092620,0.757730,0.680250,0.175440,0.000000,0.002880,
demo.37.ground.smt2,,par_async,4,0,unsat,1.998064,0.092590,0.768030,0.673860,0.146940,0.000000,0.005340,
demo.37.ground.smt2,,par_async,8,0,unsat,2.054142,0.091040,0.850920,0.670890,0.119910,0.000000,0.012410,
demo.37.ground.smt2,,par_async,16,0,unsat,2.158247,0.091540,0.883040,0.680720,0.117380,0.000000,0.034340,
demo.37.ground.smt2,,par_async,32,0,unsat,2.344598,0.136610,1.052250,0.673700,0.116790,0.000000,0.050820,
demo.37.ground.smt2,,par_async,64,0,unsat,2.307663,0.089440,0.975270,0.707810,0.138820,0.000000,0.093050,
demo.37.ground.smt2,,par_async,128,0,unsat,1.972401,0.089640,0.694990,0.639590,0.119610,0.000000,0.145390,
demo.37.ground.smt2,,par_async,144,0,unsat,2.239287,0.090260,0.683510,0.878540,0.135940,0.000000,0.141070,
demo.4.ground.smt2,,nelson_topo_iter,1,0,unsat,1.559527,0.061660,0.704490,0.531260,0.041400,0.000000,0.003390,
demo.4.ground.smt2,,nelson_simple,1,0,unsat,1.700837,0.060150,0.822630,0.540290,0.049550,0.000000,0.003550,
demo.4.ground.smt2,,par_async,1,0,unsat,1.313324,0.060430,0.457880,0.453500,0.126320,0.000000,0.001590,
demo.4.ground.smt2,,par_async,2,0,unsat,1.762956,0.059180,0.821550,0.527010,0.130920,0.000000,0.002610,
demo.4.ground.smt2,,par_async,4,0,unsat,1.318297,0.059300,0.528970,0.425370,0.086400,0.000000,0.003690,
demo.4.ground.smt2,,par_async,8,0,unsat,1.192400,0.058560,0.426180,0.408940,0.078840,0.000000,0.009510,
demo.4.ground.smt2,,par_async,16,0,unsat,1.245094,0.052400,0.448840,0.440740,0.069950,0.000000,0.021460,
demo.4.ground.smt2,,par_async,32,0,unsat,1.795129,0.053210,0.825870,0.508040,0.076030,0.000000,0.037230,
demo.4.ground.smt2,,par_async,64,0,unsat,1.507821,0.064660,0.545950,0.509900,0.096210,0.000000,0.090470,
demo.4.ground.smt2,,par_async,128,0,unsat,1.745429,0.059120,0.536660,0.735080,0.103870,0.000000,0.107730,
demo.4.ground.smt2,,par_async,144,0,unsat,1.736827,0.073250,0.656410,0.587410,0.105050,0.000000,0.121140,
demo.40.ground.smt2,,nelson_topo_iter,1,0,unsat,1.558680,0.085390,0.616480,0.540420,0.047590,0.000000,0.003110,
demo.40.ground.smt2,,nelson_simple,1,0,unsat,1.792677,0.081210,0.742040,0.643820,0.050740,0.000000,0.004250,
demo.40.ground.smt2,,par_async,1,0,unsat,1.529169,0.078900,0.540950,0.511480,0.138430,0.000000,0.001830,
demo.40.ground.smt2,,par_async,2,0,unsat,1.458948,0.072210,0.518160,0.508480,0.099930,0.000000,0.001390,
demo.40.ground.smt2,,par_async,4,0,unsat,1.493994,0.078750,0.555510,0.517460,0.081790,0.000000,0.001200,
demo.40.ground.smt2,,par_async,8,0,unsat,1.472800,0.080720,0.538150,0.523180,0.061720,0.000000,0.001570,
demo.40.ground.smt2,,par_async,16,0,unsat,1.499325,0.080810,0.570130,0.519560,0.053820,0.000000,0.001710,
demo.40.ground.smt2,,par_async,32,0,unsat,1.463610,0.080740,0.537580,0.521010,0.060490,0.000000,0.002030,
demo.40.ground.smt2,,par_async,64,0,unsat,1.514609,0.079580,0.553050,0.546790,0.069230,0.000000,0.002840,
demo.40.ground.smt2,,par_async,128,0,unsat,1.638118,0.079960,0.561150,0.633080,0.097700,0.000000,0.002970,
demo.40.ground.smt2,,par_async,144,0,unsat,1.929636,0.080690,0.644250,0.835830,0.100630,0.000000,0.002960,
demo.42.ground.smt2,,nelson_topo_iter,1,0,unsat,0.714750,0.034710,0.274200,0.272960,0.017470,0.000000,0.002080,
demo.42.ground.smt2,,nelson_simple,1,0,unsat,0.816079,0.031450,0.295740,0.341800,0.025900,0.000000,0.002850,
demo.42.ground.smt2,,par_async,1,0,unsat,0.773390,0.028840,0.279680,0.275360,0.075090,0.000000,0.001340,
demo.42.ground.smt2,,par_async,2,0,unsat,1.048339,0.031080,0.451090,0.359950,0.072180,0.000000,0.002010,
demo.42.ground.smt2,,par_async,4,0,unsat,1.049661,0.032950,0.485710,0.336510,0.059090,0.000000,0.003380,
demo.42.ground.smt2,,par_async,8,0,unsat,1.052421,0.045120,0.500040,0.318110,0.050910,0.000000,0.007340,
demo.42.ground.smt2,,par_async,16,0,unsat,0.743425,0.032750,0.281490,0.267520,0.035680,0.000000,0.012540,
demo.42.ground.smt2,,par_async,32,0,unsat,0.791342,0.030220,0.293660,0.286910,0.041100,0.000000,0.023790,
demo.42.ground.smt2,,par_async,64,0,unsat,0.765015,0.032130,0.269910,0.265580,0.040480,0.000000,0.047250,
demo.42.ground.smt2,,par_async,128,0,unsat,0.823349,0.030740,0.297090,0.281670,0.040570,0.000000,0.070410,
demo.42.ground.smt2,,par_async,144,0,unsat,0.974190,0.031480,0.252730,0.436920,0.055670,0.000000,0.091330,
demo.43.ground.smt2,,nelson_topo_iter,1,0,unsat,1.065147,0.051840,0.412500,0.386900,0.044110,0.000000,0.002060,
demo.43.ground.smt2,,nelson_simple,1,0,unsat,1.013628,0.048080,0.377780,0.381130,0.031340,0.000000,0.002160,
demo.43.ground.smt2,,par_async,1,0,unsat,1.041867,0.047820,0.376260,0.370930,0.078740,0.000000,0.001150,
demo.43.ground.smt2,,par_async,2,0,unsat,1.004765,0.044740,0.366170,0.362720,0.061520,0.000000,0.001590,
demo.43.ground.smt2,,par_async,4,0,unsat,0.985390,0.044850,0.360650,0.353680,0.053300,0.000000,0.003660,
demo.43.ground.smt2,,par_async,8,0,unsat,0.984470,0.044260,0.353820,0.364500,0.045980,0.000000,0.007910,
demo.43.ground.smt2,,par_async,16,0,unsat,0.993149,0.044790,0.348330,0.364780,0.043350,0.000000,0.020480,
demo.43.ground.smt2,,par_async,32,0,unsat,0.965401,0.042190,0.348150,0.338890,0.041820,0.000000,0.024790,
