file,expected,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
demo.48.ground.smt2,,64,2,unsat,0.893264,0.012120,0.291530,0.396310,0.052490,0.000000,0.012450,
demo.48.ground.smt2,,64,3,unsat,0.911895,0.013380,0.290030,0.411110,0.057050,0.000000,0.011830,
demo.48.ground.smt2,,64,4,unsat,0.903684,0.013090,0.293820,0.403660,0.052250,0.000000,0.011460,
demo.48.ground.smt2,,128,0,unsat,1.037295,0.014140,0.289530,0.458440,0.115410,0.000000,0.013720,
demo.48.ground.smt2,,128,1,unsat,1.021344,0.014330,0.295610,0.457810,0.086410,0.000000,0.014080,
demo.48.ground.smt2,,128,2,unsat,1.070972,0.013730,0.295300,0.484040,0.112220,0.000000,0.014140,
demo.48.ground.smt2,,128,3,unsat,1.059876,0.014260,0.309010,0.466960,0.103660,0.000000,0.014220,
demo.48.ground.smt2,,128,4,unsat,1.036151,0.014000,0.290980,0.472330,0.093640,0.000000,0.013990,
demo.49.ground.smt2,,1,0,unsat,1.099404,0.015070,0.306880,0.411610,0.237810,0.000000,0.002030,
demo.49.ground.smt2,,1,1,unsat,1.085778,0.014390,0.301220,0.413740,0.227150,0.000000,0.002020,
demo.49.ground.smt2,,1,2,unsat,1.117752,0.013370,0.305490,0.419550,0.251640,0.000000,0.002040,
demo.49.ground.smt2,,1,3,unsat,1.074169,0.013130,0.299520,0.398900,0.240360,0.000000,0.001970,
demo.49.ground.smt2,,1,4,unsat,1.073542,0.013660,0.297080,0.409260,0.228920,0.000000,0.002020,
demo.49.ground.smt2,,2,0,unsat,1.000222,0.013600,0.298550,0.388500,0.168240,0.000000,0.007230,
demo.49.ground.smt2,,2,1,unsat,1.002992,0.013230,0.297200,0.397160,0.163250,0.000000,0.007190,
demo.49.ground.smt2,,2,2,unsat,1.010289,0.013160,0.301960,0.396940,0.165320,0.000000,0.007220,
demo.49.ground.smt2,,2,3,unsat,1.006106,0.013530,0.301400,0.394470,0.163270,0.000000,0.007280,
demo.49.ground.smt2,,2,4,unsat,1.005798,0.013350,0.300890,0.389800,0.166820,0.000000,0.007770,
demo.49.ground.smt2,,4,0,unsat,0.955214,0.012340,0.303500,0.393300,0.115390,0.000000,0.007280,
demo.49.ground.smt2,,4,1,unsat,0.955608,0.013410,0.307750,0.389500,0.113220,0.000000,0.007510,
demo.49.ground.smt2,,4,2,unsat,0.941999,0.013170,0.299430,0.378420,0.116620,0.000000,0.007570,
demo.49.ground.smt2,,4,3,unsat,0.931637,0.013060,0.297730,0.371330,0.118730,0.000000,0.007500,
demo.49.ground.smt2,,4,4,unsat,0.933613,0.012880,0.301660,0.369910,0.117570,0.000000,0.007490,
demo.49.ground.smt2,,8,0,unsat,0.901204,0.013290,0.297020,0.367030,0.090210,0.000000,0.007980,
demo.49.ground.smt2,,8,1,unsat,0.897962,0.012740,0.295920,0.364580,0.091310,0.000000,0.007780,
demo.49.ground.smt2,,8,2,unsat,0.901196,0.012640,0.299300,0.366030,0.088340,0.000000,0.007760,
demo.49.ground.smt2,,8,3,unsat,0.898956,0.013020,0.297210,0.365510,0.091110,0.000000,0.008060,
demo.49.ground.smt2,,8,4,unsat,0.902067,0.012840,0.300020,0.365280,0.091340,0.000000,0.007740,
demo.49.ground.smt2,,16,0,unsat,0.882766,0.013180,0.298990,0.360940,0.076460,0.000000,0.008340,
demo.49.ground.smt2,,16,1,unsat,0.880448,0.012630,0.296270,0.362100,0.077070,0.000000,0.008700,
demo.49.ground.smt2,,16,2,unsat,0.889516,0.012960,0.295800,0.371750,0.077810,0.000000,0.008670,
demo.49.ground.smt2,,16,3,unsat,0.883823,0.012970,0.296350,0.363890,0.077100,0.000000,0.008670,
demo.49.ground.smt2,,16,4,unsat,0.886781,0.012850,0.295660,0.368380,0.078470,0.000000,0.008900,
demo.49.ground.smt2,,32,0,unsat,0.910310,0.013750,0.300430,0.382270,0.073340,0.000000,0.009430,
demo.49.ground.smt2,,32,1,unsat,0.903434,0.013420,0.300280,0.379730,0.069890,0.000000,0.010160,
demo.49.ground.smt2,,32,2,unsat,0.913122,0.013060,0.300010,0.388800,0.073620,0.000000,0.010100,
demo.49.ground.smt2,,32,3,unsat,0.907792,0.012770,0.299820,0.387270,0.073800,0.000000,0.009940,
demo.49.ground.smt2,,32,4,unsat,0.903186,0.013660,0.298980,0.381380,0.074290,0.000000,0.010000,
demo.49.ground.smt2,,64,0,unsat,0.949357,0.012710,0.301380,0.396340,0.082510,0.000000,0.015560,
demo.49.ground.smt2,,64,1,unsat,0.968538,0.013260,0.302570,0.421750,0.079420,0.000000,0.009190,
demo.49.ground.smt2,,64,2,unsat,0.981655,0.013510,0.300770,0.427710,0.082170,0.000000,0.013530,
demo.49.ground.smt2,,64,3,unsat,0.974577,0.014080,0.301830,0.426690,0.078340,0.000000,0.011840,
demo.49.ground.smt2,,64,4,unsat,0.990511,0.013380,0.300390,0.442530,0.078850,0.000000,0.009850,
demo.49.ground.smt2,,128,0,unsat,1.096604,0.014140,0.302360,0.495950,0.114000,0.000000,0.013770,
demo.49.ground.smt2,,128,1,unsat,1.169944,0.014190,0.305300,0.519660,0.154040,0.000000,0.014710,
demo.49.ground.smt2,,128,2,unsat,1.131589,0.014270,0.301290,0.505400,0.137860,0.000000,0.015460,
demo.49.ground.smt2,,128,3,unsat,1.091157,0.013530,0.301830,0.468570,0.139180,0.000000,0.014270,
demo.49.ground.smt2,,128,4,unsat,1.124219,0.015220,0.301220,0.495600,0.140590,0.000000,0.015040,
demo.5.ground.smt2,,1,0,unsat,1.237595,0.018520,0.347830,0.460120,0.276350,0.000000,0.002640,
demo.5.ground.smt2,,1,1,unsat,1.276219,0.017190,0.342980,0.451080,0.331790,0.000000,0.003050,
demo.5.ground.smt2,,1,2,unsat,1.212330,0.017580,0.337320,0.451950,0.272390,0.000000,0.002770,
demo.5.ground.smt2,,1,3,unsat,1.278869,0.016570,0.346320,0.457740,0.326970,0.000000,0.002830,
demo.5.ground.smt2,,1,4,unsat,1.207244,0.016000,0.343490,0.441660,0.275510,0.000000,0.002710,
demo.5.ground.smt2,,2,0,unsat,1.167359,0.016370,0.346680,0.461520,0.199970,0.000000,0.008060,
demo.5.ground.smt2,,2,1,unsat,1.143213,0.016640,0.344760,0.444030,0.195090,0.000000,0.007690,
demo.5.ground.smt2,,2,2,unsat,1.151066,0.016960,0.344970,0.431450,0.216380,0.000000,0.008250,
demo.5.ground.smt2,,2,3,unsat,1.111518,0.016810,0.335470,0.417130,0.203440,0.000000,0.007730,
demo.5.ground.smt2,,2,4,unsat,1.116710,0.016210,0.344220,0.421700,0.194290,0.000000,0.007830,
demo.5.ground.smt2,,4,0,unsat,1.043778,0.017390,0.351240,0.411280,0.122360,0.000000,0.009700,
demo.5.ground.smt2,,4,1,unsat,1.033200,0.016430,0.337600,0.417000,0.121840,0.000000,0.009280,
demo.5.ground.smt2,,4,2,unsat,1.036795,0.016290,0.342500,0.408640,0.126910,0.000000,0.010330,
demo.5.ground.smt2,,4,3,unsat,1.039225,0.016730,0.339650,0.417360,0.124610,0.000000,0.009820,
demo.5.ground.smt2,,4,4,unsat,1.026513,0.016400,0.348520,0.395770,0.126070,0.000000,0.009810,
demo.5.ground.smt2,,8,0,unsat,0.963305,0.017320,0.345040,0.384840,0.076170,0.000000,0.010240,
demo.5.ground.smt2,,8,1,unsat,0.962397,0.017280,0.341020,0.385480,0.079720,0.000000,0.010680,
demo.5.ground.smt2,,8,2,unsat,0.963962,0.016160,0.337750,0.392230,0.079870,0.000000,0.010000,
demo.5.ground.smt2,,8,3,unsat,0.972692,0.016380,0.346590,0.389430,0.080000,0.000000,0.010870,
demo.5.ground.smt2,,8,4,unsat,0.963064,0.016580,0.344460,0.383300,0.077500,0.000000,0.009870,
demo.5.ground.smt2,,16,0,unsat,0.944176,0.016960,0.347050,0.380450,0.053870,0.000000,0.010360,
demo.5.ground.smt2,,16,1,unsat,0.937593,0.017190,0.346940,0.382420,0.053650,0.000000,0.009560,
demo.5.ground.smt2,,16,2,unsat,0.943985,0.017050,0.350850,0.380960,0.053050,0.000000,0.009890,
demo.5.ground.smt2,,16,3,unsat,0.949851,0.017440,0.347610,0.394390,0.052060,0.000000,0.010120,
demo.5.ground.smt2,,16,4,unsat,0.937179,0.018150,0.342760,0.385210,0.052310,0.000000,0.010190,
demo.5.ground.smt2,,32,0,unsat,0.950634,0.017900,0.345630,0.397760,0.044800,0.000000,0.010720,
demo.5.ground.smt2,,32,1,unsat,0.952282,0.017900,0.347160,0.400910,0.041870,0.000000,0.010910,
demo.5.ground.smt2,,32,2,unsat,0.940481,0.017220,0.346450,0.388690,0.042540,0.000000,0.011600,
demo.5.ground.smt2,,32,3,unsat,0.934943,0.017120,0.338600,0.394440,0.041800,0.000000,0.010820,
demo.5.ground.smt2,,32,4,unsat,0.928728,0.017980,0.335770,0.389350,0.043970,0.000000,0.011470,
demo.5.ground.smt2,,64,0,unsat,0.972967,0.016420,0.345770,0.403450,0.049320,0.000000,0.017800,
demo.5.ground.smt2,,64,1,unsat,0.985593,0.018220,0.345500,0.415750,0.050080,0.000000,0.017370,
demo.5.ground.smt2,,64,2,unsat,0.980850,0.018390,0.344960,0.419040,0.047350,0.000000,0.013600,
demo.5.ground.smt2,,64,3,unsat,0.975891,0.017500,0.343300,0.415110,0.044290,0.000000,0.016050,
demo.5.ground.smt2,,64,4,unsat,0.985988,0.017810,0.343760,0.422580,0.050060,0.000000,0.014450,
demo.5.ground.smt2,,128,0,unsat,1.135558,0.018290,0.344400,0.496930,0.101880,0.000000,0.016660,
demo.5.ground.smt2,,128,1,unsat,1.122156,0.019000,0.347120,0.506500,0.078420,0.000000,0.017010,
demo.5.ground.smt2,,128,2,unsat,1.118913,0.018900,0.339660,0.480340,0.107340,0.000000,0.017230,
demo.5.ground.smt2,,128,3,unsat,1.121290,0.019110,0.339650,0.484120,0.096340,0.000000,0.026400,
demo.5.ground.smt2,,128,4,unsat,1.162178,0.019170,0.341230,0.504340,0.120670,0.000000,0.017240,
demo.50.ground.smt2,,1,0,unsat,0.972376,0.014950,0.279940,0.324950,0.241590,0.000000,0.001980,
demo.50.ground.smt2,,1,1,unsat,0.957122,0.013970,0.279900,0.321370,0.232330,0.000000,0.002000,
demo.50.ground.smt2,,1,2,unsat,0.960456,0.013770,0.276100,0.325810,0.234240,0.000000,0.001980,
demo.50.ground.smt2,,1,3,unsat,0.980819,0.013520,0.281980,0.331290,0.242580,0.000000,0.001980,
demo.50.ground.smt2,,1,4,unsat,0.977601,0.013710,0.281070,0.331160,0.240520,0.000000,0.002040,
demo.50.ground.smt2,,2,0,unsat,0.905257,0.013650,0.277450,0.341700,0.155910,0.000000,0.006980,
demo.50.ground.smt2,,2,1,unsat,0.896420,0.013930,0.281240,0.324040,0.160730,0.000000,0.006860,
demo.50.ground.smt2,,2,2,unsat,0.903134,0.013020,0.278240,0.328210,0.164280,0.000000,0.007010,
demo.50.ground.smt2,,2,3,unsat,0.911283,0.012880,0.281000,0.337930,0.160840,0.000000,0.007160,
demo.50.ground.smt2,,2,4,unsat,0.920877,0.013760,0.284340,0.336690,0.166260,0.000000,0.007010,
demo.50.ground.smt2,,4,0,unsat,0.869824,0.013370,0.283170,0.333770,0.117770,0.000000,0.008290,
demo.50.ground.smt2,,4,1,unsat,0.871552,0.013060,0.282160,0.339390,0.115320,0.000000,0.007780,
demo.50.ground.smt2,,4,2,unsat,0.877369,0.013000,0.280320,0.347210,0.114360,0.000000,0.007860,
demo.50.ground.smt2,,4,3,unsat,0.866414,0.013130,0.284580,0.331350,0.116080,0.000000,0.007520,
demo.50.ground.smt2,,4,4,unsat,0.862223,0.012910,0.282550,0.330770,0.114290,0.000000,0.007700,
demo.50.ground.smt2,,8,0,unsat,0.847697,0.012850,0.280670,0.344370,0.087270,0.000000,0.007800,
demo.50.ground.smt2,,8,1,unsat,0.831605,0.014070,0.278510,0.325710,0.089500,0.000000,0.007780,
demo.50.ground.smt2,,8,2,unsat,0.850305,0.013340,0.285690,0.340700,0.088070,0.000000,0.007850,
demo.50.ground.smt2,,8,3,unsat,0.836503,0.013720,0.285020,0.330590,0.086240,0.000000,0.007690,
demo.50.ground.smt2,,8,4,unsat,0.834206,0.013190,0.284500,0.324370,0.089200,0.000000,0.007810,
demo.50.ground.smt2,,16,0,unsat,0.822809,0.013200,0.282340,0.328110,0.075830,0.000000,0.008760,
demo.50.ground.smt2,,16,1,unsat,0.827123,0.013750,0.282130,0.330570,0.077240,0.000000,0.008320,
demo.50.ground.smt2,,16,2,unsat,0.830770,0.013290,0.281520,0.337730,0.073820,0.000000,0.008410,
demo.50.ground.smt2,,16,3,unsat,0.838749,0.014110,0.283050,0.340120,0.076770,0.000000,0.008760,
demo.50.ground.smt2,,16,4,unsat,0.837657,0.013060,0.281210,0.343550,0.075820,0.000000,0.008850,
demo.50.ground.smt2,,32,0,unsat,0.840134,0.013570,0.283130,0.349970,0.067960,0.000000,0.009720,
demo.50.ground.smt2,,32,1,unsat,0.836895,0.012850,0.283580,0.340530,0.071660,0.000000,0.010020,
demo.50.ground.smt2,,32,2,unsat,0.846638,0.013910,0.280480,0.359020,0.067880,0.000000,0.009160,
demo.50.ground.smt2,,32,3,unsat,0.840734,0.013190,0.285710,0.348220,0.069180,0.000000,0.009140,
demo.50.ground.smt2,,32,4,unsat,0.860620,0.013510,0.285100,0.363590,0.071010,0.000000,0.009160,
demo.50.ground.smt2,,64,0,unsat,0.871527,0.013490,0.280690,0.366580,0.076620,0.000000,0.008990,
demo.50.ground.smt2,,64,1,unsat,0.886838,0.012990,0.284770,0.376150,0.077400,0.000000,0.009770,
demo.50.ground.smt2,,64,2,unsat,0.896044,0.014120,0.287360,0.380780,0.073760,0.000000,0.010350,
demo.50.ground.smt2,,64,3,unsat,0.932915,0.013710,0.282510,0.408910,0.079970,0.000000,0.011900,
demo.50.ground.smt2,,64,4,unsat,0.934386,0.015090,0.284980,0.408440,0.077100,0.000000,0.009990,
demo.50.ground.smt2,,128,0,unsat,1.063968,0.013930,0.284720,0.481210,0.121010,0.000000,0.012930,
demo.50.ground.smt2,,128,1,unsat,1.045746,0.014440,0.287140,0.458040,0.123050,0.000000,0.013180,
demo.50.ground.smt2,,128,2,unsat,1.082620,0.014760,0.286100,0.448140,0.165330,0.000000,0.014460,
demo.50.ground.smt2,,128,3,unsat,1.073475,0.013970,0.287250,0.477030,0.129680,0.000000,0.013200,
demo.50.ground.smt2,,128,4,unsat,1.033969,0.013230,0.290770,0.447320,0.118360,0.000000,0.013400,
demo.53.ground.smt2,,1,0,unsat,1.353184,0.017670,0.379630,0.510090,0.285840,0.000000,0.002270,
demo.53.ground.smt2,,1,1,unsat,1.323918,0.016460,0.373750,0.497110,0.281300,0.000000,0.002290,
demo.53.ground.smt2,,1,2,unsat,1.322211,0.016840,0.375900,0.495180,0.278270,0.000000,0.002200,
demo.53.ground.smt2,,1,3,unsat,1.324496,0.014680,0.381130,0.490420,0.283410,0.000000,0.002220,
demo.53.ground.smt2,,1,4,unsat,1.392925,0.015680,0.383680,0.496790,0.343800,0.000000,0.002340,
demo.53.ground.smt2,,2,0,unsat,1.261167,0.016000,0.374810,0.503830,0.202900,0.000000,0.007880,
demo.53.ground.smt2,,2,1,unsat,1.248313,0.016120,0.379870,0.490910,0.198840,0.000000,0.007930,
demo.53.ground.smt2,,2,2,unsat,1.257206,0.015070,0.379040,0.483820,0.216940,0.000000,0.008840,
demo.53.ground.smt2,,2,3,unsat,1.247821,0.015080,0.375630,0.498120,0.200190,0.000000,0.007930,
demo.53.ground.smt2,,2,4,unsat,1.222228,0.015350,0.372350,0.473480,0.205150,0.000000,0.007870,
demo.53.ground.smt2,,4,0,unsat,1.147386,0.017480,0.376590,0.462620,0.131650,0.000000,0.008970,
demo.53.ground.smt2,,4,1,unsat,1.151054,0.016910,0.381220,0.462850,0.130110,0.000000,0.009030,
demo.53.ground.smt2,,4,2,unsat,1.143709,0.015980,0.379000,0.457490,0.129600,0.000000,0.009680,
demo.53.ground.smt2,,4,3,unsat,1.153051,0.016570,0.379060,0.465330,0.131510,0.000000,0.009080,
demo.53.ground.smt2,,4,4,unsat,1.143756,0.015330,0.382180,0.455230,0.131520,0.000000,0.008940,
demo.53.ground.smt2,,8,0,unsat,1.072601,0.015740,0.371010,0.446020,0.082260,0.000000,0.009540,
demo.53.ground.smt2,,8,1,unsat,1.067488,0.016070,0.374710,0.435810,0.082930,0.000000,0.008770,
demo.53.ground.smt2,,8,2,unsat,1.075935,0.016520,0.373860,0.442040,0.085660,0.000000,0.009880,
demo.53.ground.smt2,,8,3,unsat,1.071777,0.015940,0.370590,0.437750,0.085710,0.000000,0.009980,
demo.53.ground.smt2,,8,4,unsat,1.076220,0.015760,0.376030,0.440430,0.083150,0.000000,0.009320,
demo.53.ground.smt2,,16,0,unsat,1.067073,0.015890,0.380580,0.447680,0.062670,0.000000,0.010000,
demo.53.ground.smt2,,16,1,unsat,1.054072,0.016300,0.379850,0.439560,0.062930,0.000000,0.009060,
demo.53.ground.smt2,,16,2,unsat,1.044683,0.016620,0.372990,0.434930,0.064210,0.000000,0.010100,
demo.53.ground.smt2,,16,3,unsat,1.048779,0.015920,0.373260,0.440270,0.061970,0.000000,0.010460,
demo.53.ground.smt2,,16,4,unsat,1.051829,0.015750,0.381870,0.436260,0.062060,0.000000,0.009440,
demo.53.ground.smt2,,32,0,unsat,1.056277,0.016670,0.379810,0.445190,0.053910,0.000000,0.011390,
demo.53.ground.smt2,,32,1,unsat,1.060572,0.016730,0.382230,0.450610,0.050790,0.000000,0.010360,
demo.53.ground.smt2,,32,2,unsat,1.052406,0.016650,0.376390,0.441750,0.053640,0.000000,0.011080,
demo.53.ground.smt2,,32,3,unsat,1.060698,0.016620,0.374510,0.450790,0.053660,0.000000,0.011080,
demo.53.ground.smt2,,32,4,unsat,1.045519,0.016120,0.374480,0.444490,0.049700,0.000000,0.010800,
demo.53.ground.smt2,,64,0,unsat,1.067138,0.016700,0.372880,0.453260,0.055840,0.000000,0.012280,
demo.53.ground.smt2,,64,1,unsat,1.073520,0.016410,0.380070,0.451780,0.056660,0.000000,0.012170,
demo.53.ground.smt2,,64,2,unsat,1.155512,0.015420,0.379780,0.519600,0.057530,0.000000,0.015410,
demo.53.ground.smt2,,64,3,unsat,1.119173,0.018100,0.384080,0.479480,0.054840,0.000000,0.013540,
demo.53.ground.smt2,,64,4,unsat,1.119567,0.016590,0.382950,0.476350,0.060640,0.000000,0.013880,
demo.53.ground.smt2,,128,0,unsat,1.237896,0.017400,0.380300,0.545530,0.093330,0.000000,0.016740,
demo.53.ground.smt2,,128,1,unsat,1.223834,0.016950,0.378150,0.533020,0.096790,0.000000,0.016170,
demo.53.ground.smt2,,128,2,unsat,1.228719,0.016610,0.378430,0.546580,0.092690,0.000000,0.016290,
demo.53.ground.smt2,,128,3,unsat,1.320039,0.016800,0.385690,0.548930,0.172260,0.000000,0.018700,
demo.53.ground.smt2,,128,4,unsat,1.241030,0.015900,0.377540,0.537260,0.116220,0.000000,0.016470,
demo.55.ground.smt2,,1,0,unsat,1.028182,0.015170,0.315480,0.362380,0.212650,0.000000,0.002110,
demo.55.ground.smt2,,1,1,unsat,1.045314,0.013970,0.316450,0.360440,0.232560,0.000000,0.001990,
demo.55.ground.smt2,,1,2,unsat,1.040912,0.014420,0.311990,0.354310,0.240670,0.000000,0.002050,
demo.55.ground.smt2,,1,3,unsat,1.033988,0.014100,0.307050,0.368950,0.221780,0.000000,0.001950,
demo.55.ground.smt2,,1,4,unsat,1.033731,0.014790,0.310960,0.368520,0.215600,0.000000,0.001960,
demo.55.ground.smt2,,2,0,unsat,0.980637,0.014210,0.317990,0.359360,0.157410,0.000000,0.007870,
demo.55.ground.smt2,,2,1,unsat,0.945938,0.014210,0.311450,0.345270,0.145000,0.000000,0.007120,
demo.55.ground.smt2,,2,2,unsat,0.964206,0.014320,0.315340,0.357210,0.147060,0.000000,0.006910,
demo.55.ground.smt2,,2,3,unsat,0.963064,0.014600,0.314870,0.359910,0.144210,0.000000,0.006780,
demo.55.ground.smt2,,2,4,unsat,0.953571,0.013680,0.313760,0.346250,0.150810,0.000000,0.007090,
demo.55.ground.smt2,,4,0,unsat,0.924564,0.014060,0.314810,0.351860,0.110860,0.000000,0.007690,
demo.55.ground.smt2,,4,1,unsat,0.917172,0.013860,0.313310,0.349400,0.110220,0.000000,0.007540,
demo.55.ground.smt2,,4,2,unsat,0.923649,0.014520,0.316660,0.352540,0.107500,0.000000,0.007480,
demo.55.ground.smt2,,4,3,unsat,0.919723,0.014450,0.311880,0.350620,0.109280,0.000000,0.007560,
demo.55.ground.smt2,,4,4,unsat,0.913022,0.013890,0.310080,0.350720,0.106090,0.000000,0.007400,
demo.55.ground.smt2,,8,0,unsat,0.896505,0.013640,0.313670,0.349540,0.085040,0.000000,0.007600,
demo.55.ground.smt2,,8,1,unsat,0.894343,0.014010,0.313750,0.348250,0.083130,0.000000,0.007610,
demo.55.ground.smt2,,8,2,unsat,0.905171,0.013240,0.318480,0.355480,0.084230,0.000000,0.007570,
demo.55.ground.smt2,,8,3,unsat,0.897458,0.014160,0.314960,0.353460,0.081700,0.000000,0.007710,
demo.55.ground.smt2,,8,4,unsat,0.897911,0.013330,0.314320,0.353880,0.082380,0.000000,0.008210,
demo.55.ground.smt2,,16,0,unsat,0.885553,0.013900,0.317370,0.349970,0.069560,0.000000,0.008640,
demo.55.ground.smt2,,16,1,unsat,0.880164,0.014320,0.311540,0.349240,0.071930,0.000000,0.008450,
demo.55.ground.smt2,,16,2,unsat,0.880806,0.013660,0.313470,0.350860,0.070660,0.000000,0.008360,
demo.55.ground.smt2,,16,3,unsat,0.907118,0.013300,0.314620,0.354550,0.072670,0.000000,0.008340,
demo.55.ground.smt2,,16,4,unsat,0.885536,0.013800,0.312750,0.356180,0.070530,0.000000,0.008430,
demo.55.ground.smt2,,32,0,unsat,0.889250,0.014480,0.310970,0.356690,0.069920,0.000000,0.009650,
demo.55.ground.smt2,,32,1,unsat,0.893696,0.014350,0.318180,0.357390,0.065030,0.000000,0.009420,
demo.55.ground.smt2,,32,2,unsat,0.909520,0.014010,0.318090,0.375630,0.063270,0.000000,0.009600,
demo.55.ground.smt2,,32,3,unsat,0.892864,0.013610,0.315880,0.359090,0.066720,0.000000,0.009730,
demo.55.ground.smt2,,32,4,unsat,0.901044,0.013670,0.317470,0.366510,0.064290,0.000000,0.010720,
demo.55.ground.smt2,,64,0,unsat,0.921793,0.014470,0.313980,0.380440,0.068100,0.000000,0.010590,
demo.55.ground.smt2,,64,1,unsat,0.915864,0.014130,0.315450,0.370040,0.071820,0.000000,0.009800,
demo.55.ground.smt2,,64,2,unsat,0.936257,0.015410,0.316080,0.387920,0.069900,0.000000,0.009860,
demo.55.ground.smt2,,64,3,unsat,0.923636,0.014960,0.315890,0.372990,0.073340,0.000000,0.011230,
demo.55.ground.smt2,,64,4,unsat,0.933818,0.014720,0.313770,0.392030,0.068910,0.000000,0.011110,
demo.55.ground.smt2,,128,0,unsat,1.074747,0.015780,0.317900,0.425830,0.153410,0.000000,0.013380,
demo.55.ground.smt2,,128,1,unsat,1.097701,0.016300,0.312800,0.440580,0.159190,0.000000,0.013250,
demo.55.ground.smt2,,128,2,unsat,1.062258,0.014530,0.319000,0.430060,0.128220,0.000000,0.013630,
demo.55.ground.smt2,,128,3,unsat,1.074560,0.015820,0.320100,0.421500,0.147360,0.000000,0.013060,
demo.55.ground.smt2,,128,4,unsat,1.030430,0.014800,0.314510,0.419690,0.111900,0.000000,0.013140,
demo.57.ground.smt2,,1,0,unsat,1.019796,0.015410,0.305530,0.349040,0.230590,0.000000,0.002030,
demo.57.ground.smt2,,1,1,unsat,1.052784,0.015040,0.305870,0.362850,0.249040,0.000000,0.001990,
demo.57.ground.smt2,,1,2,unsat,1.069076,0.014180,0.310570,0.361320,0.263720,0.000000,0.002130,
demo.57.ground.smt2,,1,3,unsat,1.054296,0.014600,0.306220,0.359080,0.256300,0.000000,0.002030,
demo.57.ground.smt2,,1,4,unsat,1.032842,0.014410,0.307920,0.368850,0.221440,0.000000,0.002070,
demo.57.ground.smt2,,2,0,unsat,0.973424,0.013900,0.308300,0.353530,0.170040,0.000000,0.006850,
demo.57.ground.smt2,,2,1,unsat,0.979447,0.013520,0.308800,0.355170,0.173360,0.000000,0.007630,
demo.57.ground.smt2,,2,2,unsat,0.960451,0.013930,0.306980,0.349380,0.163780,0.000000,0.006770,
demo.57.ground.smt2,,2,3,unsat,0.950624,0.013810,0.303460,0.346240,0.161790,0.000000,0.006820,
demo.57.ground.smt2,,2,4,unsat,0.955702,0.013800,0.306610,0.345470,0.163510,0.000000,0.006850,
demo.57.ground.smt2,,4,0,unsat,0.910241,0.014190,0.305100,0.346530,0.116010,0.000000,0.007620,
demo.57.ground.smt2,,4,1,unsat,0.910436,0.013800,0.305160,0.345670,0.117940,0.000000,0.007580,
demo.57.ground.smt2,,4,2,unsat,0.909950,0.013060,0.305950,0.344520,0.120910,0.000000,0.008030,
demo.57.ground.smt2,,4,3,unsat,0.911873,0.013640,0.306070,0.346130,0.118200,0.000000,0.007790,
demo.57.ground.smt2,,4,4,unsat,0.911834,0.013930,0.307010,0.340510,0.122090,0.000000,0.007700,
