file,suite,n_gates,n_literals,n_not_terms,total_classes,algorithm,trial,parlay_threads,read_s,parse_s,build_s,close_ms
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,3,8,0.037120,0.054745,0.136326,435.9247
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,4,8,0.037120,0.054745,0.136326,444.8045
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,0,8,0.037120,0.054745,0.136326,98.2749
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,1,8,0.037120,0.054745,0.136326,97.3274
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,2,8,0.037120,0.054745,0.136326,96.4059
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,3,8,0.037120,0.054745,0.136326,96.1675
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,4,8,0.037120,0.054745,0.136326,96.9189
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,0,8,0.017269,0.023873,0.067850,212.4443
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,1,8,0.017269,0.023873,0.067850,223.8506
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,2,8,0.017269,0.023873,0.067850,224.7679
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,3,8,0.017269,0.023873,0.067850,229.8274
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,4,8,0.017269,0.023873,0.067850,231.8251
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,0,8,0.017269,0.023873,0.067850,41.0621
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,1,8,0.017269,0.023873,0.067850,40.0829
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,2,8,0.017269,0.023873,0.067850,39.6098
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,3,8,0.017269,0.023873,0.067850,39.6694
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,4,8,0.017269,0.023873,0.067850,39.3795
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,0,8,0.013124,0.020112,0.046507,140.5290
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,1,8,0.013124,0.020112,0.046507,146.2935
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,2,8,0.013124,0.020112,0.046507,150.2224
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,3,8,0.013124,0.020112,0.046507,154.6504
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,4,8,0.013124,0.020112,0.046507,153.9735
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,0,8,0.013124,0.020112,0.046507,28.8133
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,1,8,0.013124,0.020112,0.046507,28.3894
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,2,8,0.013124,0.020112,0.046507,28.6573
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,3,8,0.013124,0.020112,0.046507,28.8315
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,4,8,0.013124,0.020112,0.046507,28.6833
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,0,8,0.040819,0.059886,0.161455,508.9970
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,1,8,0.040819,0.059886,0.161455,529.8867
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,2,8,0.040819,0.059886,0.161455,544.5032
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,3,8,0.040819,0.059886,0.161455,548.7235
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,4,8,0.040819,0.059886,0.161455,562.1832
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,0,8,0.040819,0.059886,0.161455,109.4345
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,1,8,0.040819,0.059886,0.161455,108.8624
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,2,8,0.040819,0.059886,0.161455,108.5583
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,3,8,0.040819,0.059886,0.161455,108.9312
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,4,8,0.040819,0.059886,0.161455,108.1841
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,0,8,0.036334,0.049747,0.111057,334.8971
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,1,8,0.036334,0.049747,0.111057,349.0189
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,2,8,0.036334,0.049747,0.111057,359.2710
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,3,8,0.036334,0.049747,0.111057,369.1448
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,4,8,0.036334,0.049747,0.111057,369.9282
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,0,8,0.036334,0.049747,0.111057,88.9552
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,1,8,0.036334,0.049747,0.111057,89.9042
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,2,8,0.036334,0.049747,0.111057,89.2316
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,3,8,0.036334,0.049747,0.111057,89.0247
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,4,8,0.036334,0.049747,0.111057,88.2647
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,0,8,0.040855,0.061004,0.184259,626.0429
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,1,8,0.040855,0.061004,0.184259,682.8449
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,2,8,0.040855,0.061004,0.184259,661.9681
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,3,8,0.040855,0.061004,0.184259,673.5610
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,4,8,0.040855,0.061004,0.184259,713.6806
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,0,8,0.040855,0.061004,0.184259,228.0532
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,1,8,0.040855,0.061004,0.184259,237.6950
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,2,8,0.040855,0.061004,0.184259,233.9994
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,3,8,0.040855,0.061004,0.184259,233.5714
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,4,8,0.040855,0.061004,0.184259,227.3368
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,0,8,0.042056,0.061975,0.166706,564.7272
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,1,8,0.042056,0.061975,0.166706,590.0720
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,2,8,0.042056,0.061975,0.166706,605.3267
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,3,8,0.042056,0.061975,0.166706,618.5936
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,4,8,0.042056,0.061975,0.166706,619.4815
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,0,8,0.042056,0.061975,0.166706,222.1522
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,1,8,0.042056,0.061975,0.166706,219.0724
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,2,8,0.042056,0.061975,0.166706,221.1622
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,3,8,0.042056,0.061975,0.166706,219.4661
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,4,8,0.042056,0.061975,0.166706,218.9079
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,0,8,0.065788,0.096887,0.285009,990.4087
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,1,8,0.065788,0.096887,0.285009,1021.7948
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,2,8,0.065788,0.096887,0.285009,1071.0556
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,3,8,0.065788,0.096887,0.285009,1086.7140
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,4,8,0.065788,0.096887,0.285009,1109.2854
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,0,8,0.065788,0.096887,0.285009,4769.1036
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,1,8,0.065788,0.096887,0.285009,4690.9637
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,2,8,0.065788,0.096887,0.285009,4963.8613
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,3,8,0.065788,0.096887,0.285009,4916.6855
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,4,8,0.065788,0.096887,0.285009,4690.4592
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,0,8,0.073844,0.100739,0.269011,862.3648
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,1,8,0.073844,0.100739,0.269011,911.0478
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,2,8,0.073844,0.100739,0.269011,946.6873
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,3,8,0.073844,0.100739,0.269011,957.5122
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,4,8,0.073844,0.100739,0.269011,968.1804
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,0,8,0.073844,0.100739,0.269011,6256.1800
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,1,8,0.073844,0.100739,0.269011,6224.6097
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,2,8,0.073844,0.100739,0.269011,6239.4466
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,3,8,0.073844,0.100739,0.269011,6215.1109
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,4,8,0.073844,0.100739,0.269011,6245.4227
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,0,8,0.050932,0.072291,0.229870,742.2668
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,1,8,0.050932,0.072291,0.229870,774.6440
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,2,8,0.050932,0.072291,0.229870,795.1458
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,3,8,0.050932,0.072291,0.229870,809.1756
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,4,8,0.050932,0.072291,0.229870,813.6713
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,0,8,0.050932,0.072291,0.229870,415.8708
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,1,8,0.050932,0.072291,0.229870,407.6824
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,2,8,0.050932,0.072291,0.229870,398.5166
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,3,8,0.050932,0.072291,0.229870,406.1188
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,4,8,0.050932,0.072291,0.229870,414.5734
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,0,8,0.054563,0.078807,0.211528,706.1988
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,1,8,0.054563,0.078807,0.211528,748.9329
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,2,8,0.054563,0.078807,0.211528,761.0732
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,3,8,0.054563,0.078807,0.211528,783.3885
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,4,8,0.054563,0.078807,0.211528,785.2946
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,0,8,0.054563,0.078807,0.211528,716.8600
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,1,8,0.054563,0.078807,0.211528,707.0883
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,2,8,0.054563,0.078807,0.211528,721.1384
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,3,8,0.054563,0.078807,0.211528,730.2966
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,4,8,0.054563,0.078807,0.211528,744.4100
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,0,8,0.026537,0.039319,0.118230,381.2362
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,1,8,0.026537,0.039319,0.118230,394.8774
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,2,8,0.026537,0.039319,0.118230,404.5573
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,3,8,0.026537,0.039319,0.118230,405.8832
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,4,8,0.026537,0.039319,0.118230,407.7223
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,0,8,0.026537,0.039319,0.118230,248.4817
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,1,8,0.026537,0.039319,0.118230,251.5186
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,2,8,0.026537,0.039319,0.118230,254.1067
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,3,8,0.026537,0.039319,0.118230,247.1774
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,4,8,0.026537,0.039319,0.118230,250.3586
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,0,8,0.027140,0.041205,0.111976,350.6366
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,1,8,0.027140,0.041205,0.111976,357.7342
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,2,8,0.027140,0.041205,0.111976,365.9395
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,3,8,0.027140,0.041205,0.111976,372.0838
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,4,8,0.027140,0.041205,0.111976,376.4369
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,0,8,0.027140,0.041205,0.111976,414.4849
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,1,8,0.027140,0.041205,0.111976,412.5454
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,2,8,0.027140,0.041205,0.111976,406.9647
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,3,8,0.027140,0.041205,0.111976,406.5105
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,4,8,0.027140,0.041205,0.111976,408.0686
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,0,8,0.301713,0.281451,0.823019,3321.2389
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,1,8,0.301713,0.281451,0.823019,3541.0030
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,2,8,0.301713,0.281451,0.823019,3709.2240
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,3,8,0.301713,0.281451,0.823019,3800.6028
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,4,8,0.301713,0.281451,0.823019,3900.8641
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,0,8,0.301713,0.281451,0.823019,1146.0618
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,1,8,0.301713,0.281451,0.823019,1120.0306
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,2,8,0.301713,0.281451,0.823019,1150.9708
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,3,8,0.301713,0.281451,0.823019,1129.8108
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,4,8,0.301713,0.281451,0.823019,1140.2672
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,0,8,0.309777,0.275481,0.699094,2675.0796
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,1,8,0.309777,0.275481,0.699094,2886.9285
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,2,8,0.309777,0.275481,0.699094,3028.4886
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,3,8,0.309777,0.275481,0.699094,3121.8449
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,4,8,0.309777,0.275481,0.699094,3183.8780
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,0,8,0.309777,0.275481,0.699094,992.3550
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,1,8,0.309777,0.275481,0.699094,987.3279
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,2,8,0.309777,0.275481,0.699094,991.0097
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,3,8,0.309777,0.275481,0.699094,999.7575
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,4,8,0.309777,0.275481,0.699094,1008.6122
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,0,8,0.081226,0.107614,0.317660,1094.0910
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,1,8,0.081226,0.107614,0.317660,1166.0849
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,2,8,0.081226,0.107614,0.317660,1187.7504
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,3,8,0.081226,0.107614,0.317660,1217.9395
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,4,8,0.081226,0.107614,0.317660,1237.9674
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,0,8,0.081226,0.107614,0.317660,658.0299
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,1,8,0.081226,0.107614,0.317660,654.6324
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,2,8,0.081226,0.107614,0.317660,686.5287
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,3,8,0.081226,0.107614,0.317660,652.2659
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,4,8,0.081226,0.107614,0.317660,661.2790
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,0,8,0.075755,0.102459,0.273888,830.8597
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,1,8,0.075755,0.102459,0.273888,872.8355
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,2,8,0.075755,0.102459,0.273888,896.6195
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,3,8,0.075755,0.102459,0.273888,918.4488
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,4,8,0.075755,0.102459,0.273888,924.8331
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,0,8,0.075755,0.102459,0.273888,3485.5995
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,1,8,0.075755,0.102459,0.273888,3546.6758
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,2,8,0.075755,0.102459,0.273888,3573.3858
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,3,8,0.075755,0.102459,0.273888,3482.6234
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,4,8,0.075755,0.102459,0.273888,3629.8663
